shortname,fullname,idnumber,category_idnumber,category_path,visible,format,numsections,enablecompletion,showgrades,showreports,groupmode,groupmodeforce,templatecourse,summary,tags
DPS-GSEB-ENG-STD09-GEN-HIN-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - Hindi - 2028-2029,DPS-GSEB-ENG-STD09-GEN-HIN-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Hindi course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,HIN"
DPS-GSEB-ENG-STD09-GEN-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - English - 2028-2029,DPS-GSEB-ENG-STD09-GEN-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,ENG"
DPS-GSEB-ENG-STD09-GEN-MATH-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - Mathematics - 2028-2029,DPS-GSEB-ENG-STD09-GEN-MATH-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Mathematics course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,MATH"
DPS-GSEB-ENG-STD09-GEN-SCI-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - Science - 2028-2029,DPS-GSEB-ENG-STD09-GEN-SCI-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Science course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,SCI"
DPS-GSEB-ENG-STD09-GEN-SS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - Social Science - 2028-2029,DPS-GSEB-ENG-STD09-GEN-SS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Social Science course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,SS"
DPS-GSEB-ENG-STD09-GEN-CS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - Computer Studies - 2028-2029,DPS-GSEB-ENG-STD09-GEN-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,CS"
DPS-GSEB-ENG-STD09-GEN-PE-28,Drona Public School - Gujarat Board Education - English Medium - Standard 9 - GEN - Physical Education - 2028-2029,DPS-GSEB-ENG-STD09-GEN-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 9 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 9 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD09,GEN,PE"
DPS-GSEB-ENG-STD10-GEN-GUJ-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Gujarati - 2028-2029,DPS-GSEB-ENG-STD10-GEN-GUJ-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Gujarati course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,GUJ"
DPS-GSEB-ENG-STD10-GEN-HIN-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Hindi - 2028-2029,DPS-GSEB-ENG-STD10-GEN-HIN-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Hindi course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,HIN"
DPS-GSEB-ENG-STD10-GEN-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - English - 2028-2029,DPS-GSEB-ENG-STD10-GEN-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,ENG"
DPS-GSEB-ENG-STD10-GEN-MATH-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Mathematics - 2028-2029,DPS-GSEB-ENG-STD10-GEN-MATH-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Mathematics course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,MATH"
DPS-GSEB-ENG-STD10-GEN-SCI-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Science - 2028-2029,DPS-GSEB-ENG-STD10-GEN-SCI-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Science course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,SCI"
DPS-GSEB-ENG-STD10-GEN-SS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Social Science - 2028-2029,DPS-GSEB-ENG-STD10-GEN-SS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Social Science course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,SS"
DPS-GSEB-ENG-STD10-GEN-CS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Computer Studies - 2028-2029,DPS-GSEB-ENG-STD10-GEN-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,CS"
DPS-GSEB-ENG-STD10-GEN-PE-28,Drona Public School - Gujarat Board Education - English Medium - Standard 10 - GEN - Physical Education - 2028-2029,DPS-GSEB-ENG-STD10-GEN-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 10 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 10 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD10,GEN,PE"
DPS-GSEB-ENG-STD11-SCI-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - English - 2028-2029,DPS-GSEB-ENG-STD11-SCI-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,ENG"
DPS-GSEB-ENG-STD11-SCI-PHY-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - Physics - 2028-2029,DPS-GSEB-ENG-STD11-SCI-PHY-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physics course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,PHY"
DPS-GSEB-ENG-STD11-SCI-CHEM-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - Chemistry - 2028-2029,DPS-GSEB-ENG-STD11-SCI-CHEM-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Chemistry course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,CHEM"
DPS-GSEB-ENG-STD11-SCI-BIO-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - Biology - 2028-2029,DPS-GSEB-ENG-STD11-SCI-BIO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Biology course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,BIO"
DPS-GSEB-ENG-STD11-SCI-MATH-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - Mathematics - 2028-2029,DPS-GSEB-ENG-STD11-SCI-MATH-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Mathematics course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,MATH"
DPS-GSEB-ENG-STD11-SCI-CS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - Computer Studies - 2028-2029,DPS-GSEB-ENG-STD11-SCI-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,CS"
DPS-GSEB-ENG-STD11-SCI-PE-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - SCI - Physical Education - 2028-2029,DPS-GSEB-ENG-STD11-SCI-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 11 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,SCI,PE"
DPS-GSEB-ENG-STD11-COM-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - English - 2028-2029,DPS-GSEB-ENG-STD11-COM-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,ENG"
DPS-GSEB-ENG-STD11-COM-ACC-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - Accountancy - 2028-2029,DPS-GSEB-ENG-STD11-COM-ACC-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Accountancy course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,ACC"
DPS-GSEB-ENG-STD11-COM-BA-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - Business Studies - 2028-2029,DPS-GSEB-ENG-STD11-COM-BA-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Business Studies course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,BA"
DPS-GSEB-ENG-STD11-COM-ECO-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - Economics - 2028-2029,DPS-GSEB-ENG-STD11-COM-ECO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Economics course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,ECO"
DPS-GSEB-ENG-STD11-COM-STAT-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - Statistics - 2028-2029,DPS-GSEB-ENG-STD11-COM-STAT-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Statistics course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,STAT"
DPS-GSEB-ENG-STD11-COM-CS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - Computer Studies - 2028-2029,DPS-GSEB-ENG-STD11-COM-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,CS"
DPS-GSEB-ENG-STD11-COM-PE-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - COM - Physical Education - 2028-2029,DPS-GSEB-ENG-STD11-COM-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 11 COM English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,COM,PE"
DPS-GSEB-ENG-STD11-ARTS-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - English - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,ENG"
DPS-GSEB-ENG-STD11-ARTS-HIST-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - History - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-HIST-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"History course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,HIST"
DPS-GSEB-ENG-STD11-ARTS-GEO-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - Geography - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-GEO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Geography course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,GEO"
DPS-GSEB-ENG-STD11-ARTS-POLSCI-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - Political Science - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-POLSCI-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Political Science course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,POLSCI"
DPS-GSEB-ENG-STD11-ARTS-PSY-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - Psychology - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-PSY-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Psychology course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,PSY"
DPS-GSEB-ENG-STD11-ARTS-SOC-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - Sociology - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-SOC-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Sociology course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,SOC"
DPS-GSEB-ENG-STD11-ARTS-PE-28,Drona Public School - Gujarat Board Education - English Medium - Standard 11 - ARTS - Physical Education - 2028-2029,DPS-GSEB-ENG-STD11-ARTS-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 11 ARTS English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD11,ARTS,PE"
DPS-GSEB-ENG-STD12-SCI-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 12 - SCI - English - 2028-2029,DPS-GSEB-ENG-STD12-SCI-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 12 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD12,SCI,ENG"
DPS-GSEB-ENG-STD12-SCI-PHY-28,Drona Public School - Gujarat Board Education - English Medium - Standard 12 - SCI - Physics - 2028-2029,DPS-GSEB-ENG-STD12-SCI-PHY-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physics course for Standard 12 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD12,SCI,PHY"
DPS-GSEB-ENG-STD12-SCI-CHEM-28,Drona Public School - Gujarat Board Education - English Medium - Standard 12 - SCI - Chemistry - 2028-2029,DPS-GSEB-ENG-STD12-SCI-CHEM-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Chemistry course for Standard 12 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD12,SCI,CHEM"
DPS-GSEB-ENG-STD12-SCI-BIO-28,Drona Public School - Gujarat Board Education - English Medium - Standard 12 - SCI - Biology - 2028-2029,DPS-GSEB-ENG-STD12-SCI-BIO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Biology course for Standard 12 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD12,SCI,BIO"
DPS-GSEB-ENG-STD12-SCI-MATH-28,Drona Public School - Gujarat Board Education - English Medium - Standard 12 - SCI - Mathematics - 2028-2029,DPS-GSEB-ENG-STD12-SCI-MATH-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Mathematics course for Standard 12 SCI English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD12,SCI,MATH"
