cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
GVS-2026-GSEB-GUJ-STD07-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD07 GEN Division B,GVS-2026-GSEB-GUJ-STD07-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD07_GEN,GSEB,GVS,GUJ,STD07,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD08-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD08 GEN Division A,GVS-2026-GSEB-GUJ-STD08-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD08_GEN,GSEB,GVS,GUJ,STD08,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD08-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD08 GEN Division B,GVS-2026-GSEB-GUJ-STD08-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD08_GEN,GSEB,GVS,GUJ,STD08,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD09-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD09 GEN Division A,GVS-2026-GSEB-GUJ-STD09-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD09_GEN,GSEB,GVS,GUJ,STD09,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD09-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD09 GEN Division B,GVS-2026-GSEB-GUJ-STD09-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD09_GEN,GSEB,GVS,GUJ,STD09,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD09-VOC-A,Green Valley School 2026-2027 GSEB GUJ STD09 VOC Division A,GVS-2026-GSEB-GUJ-STD09-VOC-A,GVS_TRUST_GSEB_GVS_GUJ_STD09_VOC,GSEB,GVS,GUJ,STD09,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD09-VOC-B,Green Valley School 2026-2027 GSEB GUJ STD09 VOC Division B,GVS-2026-GSEB-GUJ-STD09-VOC-B,GVS_TRUST_GSEB_GVS_GUJ_STD09_VOC,GSEB,GVS,GUJ,STD09,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD10-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD10 GEN Division A,GVS-2026-GSEB-GUJ-STD10-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD10_GEN,GSEB,GVS,GUJ,STD10,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD10-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD10 GEN Division B,GVS-2026-GSEB-GUJ-STD10-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD10_GEN,GSEB,GVS,GUJ,STD10,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD10-VOC-A,Green Valley School 2026-2027 GSEB GUJ STD10 VOC Division A,GVS-2026-GSEB-GUJ-STD10-VOC-A,GVS_TRUST_GSEB_GVS_GUJ_STD10_VOC,GSEB,GVS,GUJ,STD10,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD10-VOC-B,Green Valley School 2026-2027 GSEB GUJ STD10 VOC Division B,GVS-2026-GSEB-GUJ-STD10-VOC-B,GVS_TRUST_GSEB_GVS_GUJ_STD10_VOC,GSEB,GVS,GUJ,STD10,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-SCI-A,Green Valley School 2026-2027 GSEB GUJ STD11 SCI Division A,GVS-2026-GSEB-GUJ-STD11-SCI-A,GVS_TRUST_GSEB_GVS_GUJ_STD11_SCI,GSEB,GVS,GUJ,STD11,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-SCI-B,Green Valley School 2026-2027 GSEB GUJ STD11 SCI Division B,GVS-2026-GSEB-GUJ-STD11-SCI-B,GVS_TRUST_GSEB_GVS_GUJ_STD11_SCI,GSEB,GVS,GUJ,STD11,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-COM-A,Green Valley School 2026-2027 GSEB GUJ STD11 COM Division A,GVS-2026-GSEB-GUJ-STD11-COM-A,GVS_TRUST_GSEB_GVS_GUJ_STD11_COM,GSEB,GVS,GUJ,STD11,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-COM-B,Green Valley School 2026-2027 GSEB GUJ STD11 COM Division B,GVS-2026-GSEB-GUJ-STD11-COM-B,GVS_TRUST_GSEB_GVS_GUJ_STD11_COM,GSEB,GVS,GUJ,STD11,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-ARTS-A,Green Valley School 2026-2027 GSEB GUJ STD11 ARTS Division A,GVS-2026-GSEB-GUJ-STD11-ARTS-A,GVS_TRUST_GSEB_GVS_GUJ_STD11_ARTS,GSEB,GVS,GUJ,STD11,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-ARTS-B,Green Valley School 2026-2027 GSEB GUJ STD11 ARTS Division B,GVS-2026-GSEB-GUJ-STD11-ARTS-B,GVS_TRUST_GSEB_GVS_GUJ_STD11_ARTS,GSEB,GVS,GUJ,STD11,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-VOC-A,Green Valley School 2026-2027 GSEB GUJ STD11 VOC Division A,GVS-2026-GSEB-GUJ-STD11-VOC-A,GVS_TRUST_GSEB_GVS_GUJ_STD11_VOC,GSEB,GVS,GUJ,STD11,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD11-VOC-B,Green Valley School 2026-2027 GSEB GUJ STD11 VOC Division B,GVS-2026-GSEB-GUJ-STD11-VOC-B,GVS_TRUST_GSEB_GVS_GUJ_STD11_VOC,GSEB,GVS,GUJ,STD11,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-SCI-A,Green Valley School 2026-2027 GSEB GUJ STD12 SCI Division A,GVS-2026-GSEB-GUJ-STD12-SCI-A,GVS_TRUST_GSEB_GVS_GUJ_STD12_SCI,GSEB,GVS,GUJ,STD12,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-SCI-B,Green Valley School 2026-2027 GSEB GUJ STD12 SCI Division B,GVS-2026-GSEB-GUJ-STD12-SCI-B,GVS_TRUST_GSEB_GVS_GUJ_STD12_SCI,GSEB,GVS,GUJ,STD12,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-COM-A,Green Valley School 2026-2027 GSEB GUJ STD12 COM Division A,GVS-2026-GSEB-GUJ-STD12-COM-A,GVS_TRUST_GSEB_GVS_GUJ_STD12_COM,GSEB,GVS,GUJ,STD12,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-COM-B,Green Valley School 2026-2027 GSEB GUJ STD12 COM Division B,GVS-2026-GSEB-GUJ-STD12-COM-B,GVS_TRUST_GSEB_GVS_GUJ_STD12_COM,GSEB,GVS,GUJ,STD12,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-ARTS-A,Green Valley School 2026-2027 GSEB GUJ STD12 ARTS Division A,GVS-2026-GSEB-GUJ-STD12-ARTS-A,GVS_TRUST_GSEB_GVS_GUJ_STD12_ARTS,GSEB,GVS,GUJ,STD12,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-ARTS-B,Green Valley School 2026-2027 GSEB GUJ STD12 ARTS Division B,GVS-2026-GSEB-GUJ-STD12-ARTS-B,GVS_TRUST_GSEB_GVS_GUJ_STD12_ARTS,GSEB,GVS,GUJ,STD12,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-VOC-A,Green Valley School 2026-2027 GSEB GUJ STD12 VOC Division A,GVS-2026-GSEB-GUJ-STD12-VOC-A,GVS_TRUST_GSEB_GVS_GUJ_STD12_VOC,GSEB,GVS,GUJ,STD12,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD12-VOC-B,Green Valley School 2026-2027 GSEB GUJ STD12 VOC Division B,GVS-2026-GSEB-GUJ-STD12-VOC-B,GVS_TRUST_GSEB_GVS_GUJ_STD12_VOC,GSEB,GVS,GUJ,STD12,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-NUR-GEN-A,Green Valley School 2026-2027 GSEB ENG NUR GEN Division A,GVS-2026-GSEB-ENG-NUR-GEN-A,GVS_TRUST_GSEB_GVS_ENG_NUR_GEN,GSEB,GVS,ENG,NUR,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-NUR-GEN-B,Green Valley School 2026-2027 GSEB ENG NUR GEN Division B,GVS-2026-GSEB-ENG-NUR-GEN-B,GVS_TRUST_GSEB_GVS_ENG_NUR_GEN,GSEB,GVS,ENG,NUR,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-LKG-GEN-A,Green Valley School 2026-2027 GSEB ENG LKG GEN Division A,GVS-2026-GSEB-ENG-LKG-GEN-A,GVS_TRUST_GSEB_GVS_ENG_LKG_GEN,GSEB,GVS,ENG,LKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-LKG-GEN-B,Green Valley School 2026-2027 GSEB ENG LKG GEN Division B,GVS-2026-GSEB-ENG-LKG-GEN-B,GVS_TRUST_GSEB_GVS_ENG_LKG_GEN,GSEB,GVS,ENG,LKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-UKG-GEN-A,Green Valley School 2026-2027 GSEB ENG UKG GEN Division A,GVS-2026-GSEB-ENG-UKG-GEN-A,GVS_TRUST_GSEB_GVS_ENG_UKG_GEN,GSEB,GVS,ENG,UKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-UKG-GEN-B,Green Valley School 2026-2027 GSEB ENG UKG GEN Division B,GVS-2026-GSEB-ENG-UKG-GEN-B,GVS_TRUST_GSEB_GVS_ENG_UKG_GEN,GSEB,GVS,ENG,UKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-BAL-GEN-A,Green Valley School 2026-2027 GSEB ENG BAL GEN Division A,GVS-2026-GSEB-ENG-BAL-GEN-A,GVS_TRUST_GSEB_GVS_ENG_BAL_GEN,GSEB,GVS,ENG,BAL,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-BAL-GEN-B,Green Valley School 2026-2027 GSEB ENG BAL GEN Division B,GVS-2026-GSEB-ENG-BAL-GEN-B,GVS_TRUST_GSEB_GVS_ENG_BAL_GEN,GSEB,GVS,ENG,BAL,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD01-GEN-A,Green Valley School 2026-2027 GSEB ENG STD01 GEN Division A,GVS-2026-GSEB-ENG-STD01-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD01_GEN,GSEB,GVS,ENG,STD01,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD01-GEN-B,Green Valley School 2026-2027 GSEB ENG STD01 GEN Division B,GVS-2026-GSEB-ENG-STD01-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD01_GEN,GSEB,GVS,ENG,STD01,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD02-GEN-A,Green Valley School 2026-2027 GSEB ENG STD02 GEN Division A,GVS-2026-GSEB-ENG-STD02-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD02_GEN,GSEB,GVS,ENG,STD02,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD02-GEN-B,Green Valley School 2026-2027 GSEB ENG STD02 GEN Division B,GVS-2026-GSEB-ENG-STD02-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD02_GEN,GSEB,GVS,ENG,STD02,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD03-GEN-A,Green Valley School 2026-2027 GSEB ENG STD03 GEN Division A,GVS-2026-GSEB-ENG-STD03-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD03_GEN,GSEB,GVS,ENG,STD03,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD03-GEN-B,Green Valley School 2026-2027 GSEB ENG STD03 GEN Division B,GVS-2026-GSEB-ENG-STD03-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD03_GEN,GSEB,GVS,ENG,STD03,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD04-GEN-A,Green Valley School 2026-2027 GSEB ENG STD04 GEN Division A,GVS-2026-GSEB-ENG-STD04-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD04_GEN,GSEB,GVS,ENG,STD04,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD04-GEN-B,Green Valley School 2026-2027 GSEB ENG STD04 GEN Division B,GVS-2026-GSEB-ENG-STD04-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD04_GEN,GSEB,GVS,ENG,STD04,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD05-GEN-A,Green Valley School 2026-2027 GSEB ENG STD05 GEN Division A,GVS-2026-GSEB-ENG-STD05-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD05_GEN,GSEB,GVS,ENG,STD05,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD05-GEN-B,Green Valley School 2026-2027 GSEB ENG STD05 GEN Division B,GVS-2026-GSEB-ENG-STD05-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD05_GEN,GSEB,GVS,ENG,STD05,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD06-GEN-A,Green Valley School 2026-2027 GSEB ENG STD06 GEN Division A,GVS-2026-GSEB-ENG-STD06-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD06_GEN,GSEB,GVS,ENG,STD06,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD06-GEN-B,Green Valley School 2026-2027 GSEB ENG STD06 GEN Division B,GVS-2026-GSEB-ENG-STD06-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD06_GEN,GSEB,GVS,ENG,STD06,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD07-GEN-A,Green Valley School 2026-2027 GSEB ENG STD07 GEN Division A,GVS-2026-GSEB-ENG-STD07-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD07_GEN,GSEB,GVS,ENG,STD07,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD07-GEN-B,Green Valley School 2026-2027 GSEB ENG STD07 GEN Division B,GVS-2026-GSEB-ENG-STD07-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD07_GEN,GSEB,GVS,ENG,STD07,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD08-GEN-A,Green Valley School 2026-2027 GSEB ENG STD08 GEN Division A,GVS-2026-GSEB-ENG-STD08-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD08_GEN,GSEB,GVS,ENG,STD08,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD08-GEN-B,Green Valley School 2026-2027 GSEB ENG STD08 GEN Division B,GVS-2026-GSEB-ENG-STD08-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD08_GEN,GSEB,GVS,ENG,STD08,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD09-GEN-A,Green Valley School 2026-2027 GSEB ENG STD09 GEN Division A,GVS-2026-GSEB-ENG-STD09-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD09_GEN,GSEB,GVS,ENG,STD09,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD09-GEN-B,Green Valley School 2026-2027 GSEB ENG STD09 GEN Division B,GVS-2026-GSEB-ENG-STD09-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD09_GEN,GSEB,GVS,ENG,STD09,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD09-VOC-A,Green Valley School 2026-2027 GSEB ENG STD09 VOC Division A,GVS-2026-GSEB-ENG-STD09-VOC-A,GVS_TRUST_GSEB_GVS_ENG_STD09_VOC,GSEB,GVS,ENG,STD09,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD09-VOC-B,Green Valley School 2026-2027 GSEB ENG STD09 VOC Division B,GVS-2026-GSEB-ENG-STD09-VOC-B,GVS_TRUST_GSEB_GVS_ENG_STD09_VOC,GSEB,GVS,ENG,STD09,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD10-GEN-A,Green Valley School 2026-2027 GSEB ENG STD10 GEN Division A,GVS-2026-GSEB-ENG-STD10-GEN-A,GVS_TRUST_GSEB_GVS_ENG_STD10_GEN,GSEB,GVS,ENG,STD10,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD10-GEN-B,Green Valley School 2026-2027 GSEB ENG STD10 GEN Division B,GVS-2026-GSEB-ENG-STD10-GEN-B,GVS_TRUST_GSEB_GVS_ENG_STD10_GEN,GSEB,GVS,ENG,STD10,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD10-VOC-A,Green Valley School 2026-2027 GSEB ENG STD10 VOC Division A,GVS-2026-GSEB-ENG-STD10-VOC-A,GVS_TRUST_GSEB_GVS_ENG_STD10_VOC,GSEB,GVS,ENG,STD10,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD10-VOC-B,Green Valley School 2026-2027 GSEB ENG STD10 VOC Division B,GVS-2026-GSEB-ENG-STD10-VOC-B,GVS_TRUST_GSEB_GVS_ENG_STD10_VOC,GSEB,GVS,ENG,STD10,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-SCI-A,Green Valley School 2026-2027 GSEB ENG STD11 SCI Division A,GVS-2026-GSEB-ENG-STD11-SCI-A,GVS_TRUST_GSEB_GVS_ENG_STD11_SCI,GSEB,GVS,ENG,STD11,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-SCI-B,Green Valley School 2026-2027 GSEB ENG STD11 SCI Division B,GVS-2026-GSEB-ENG-STD11-SCI-B,GVS_TRUST_GSEB_GVS_ENG_STD11_SCI,GSEB,GVS,ENG,STD11,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-COM-A,Green Valley School 2026-2027 GSEB ENG STD11 COM Division A,GVS-2026-GSEB-ENG-STD11-COM-A,GVS_TRUST_GSEB_GVS_ENG_STD11_COM,GSEB,GVS,ENG,STD11,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-COM-B,Green Valley School 2026-2027 GSEB ENG STD11 COM Division B,GVS-2026-GSEB-ENG-STD11-COM-B,GVS_TRUST_GSEB_GVS_ENG_STD11_COM,GSEB,GVS,ENG,STD11,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-ARTS-A,Green Valley School 2026-2027 GSEB ENG STD11 ARTS Division A,GVS-2026-GSEB-ENG-STD11-ARTS-A,GVS_TRUST_GSEB_GVS_ENG_STD11_ARTS,GSEB,GVS,ENG,STD11,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-ARTS-B,Green Valley School 2026-2027 GSEB ENG STD11 ARTS Division B,GVS-2026-GSEB-ENG-STD11-ARTS-B,GVS_TRUST_GSEB_GVS_ENG_STD11_ARTS,GSEB,GVS,ENG,STD11,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-VOC-A,Green Valley School 2026-2027 GSEB ENG STD11 VOC Division A,GVS-2026-GSEB-ENG-STD11-VOC-A,GVS_TRUST_GSEB_GVS_ENG_STD11_VOC,GSEB,GVS,ENG,STD11,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD11-VOC-B,Green Valley School 2026-2027 GSEB ENG STD11 VOC Division B,GVS-2026-GSEB-ENG-STD11-VOC-B,GVS_TRUST_GSEB_GVS_ENG_STD11_VOC,GSEB,GVS,ENG,STD11,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-SCI-A,Green Valley School 2026-2027 GSEB ENG STD12 SCI Division A,GVS-2026-GSEB-ENG-STD12-SCI-A,GVS_TRUST_GSEB_GVS_ENG_STD12_SCI,GSEB,GVS,ENG,STD12,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-SCI-B,Green Valley School 2026-2027 GSEB ENG STD12 SCI Division B,GVS-2026-GSEB-ENG-STD12-SCI-B,GVS_TRUST_GSEB_GVS_ENG_STD12_SCI,GSEB,GVS,ENG,STD12,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-COM-A,Green Valley School 2026-2027 GSEB ENG STD12 COM Division A,GVS-2026-GSEB-ENG-STD12-COM-A,GVS_TRUST_GSEB_GVS_ENG_STD12_COM,GSEB,GVS,ENG,STD12,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-COM-B,Green Valley School 2026-2027 GSEB ENG STD12 COM Division B,GVS-2026-GSEB-ENG-STD12-COM-B,GVS_TRUST_GSEB_GVS_ENG_STD12_COM,GSEB,GVS,ENG,STD12,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-ARTS-A,Green Valley School 2026-2027 GSEB ENG STD12 ARTS Division A,GVS-2026-GSEB-ENG-STD12-ARTS-A,GVS_TRUST_GSEB_GVS_ENG_STD12_ARTS,GSEB,GVS,ENG,STD12,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-ARTS-B,Green Valley School 2026-2027 GSEB ENG STD12 ARTS Division B,GVS-2026-GSEB-ENG-STD12-ARTS-B,GVS_TRUST_GSEB_GVS_ENG_STD12_ARTS,GSEB,GVS,ENG,STD12,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-VOC-A,Green Valley School 2026-2027 GSEB ENG STD12 VOC Division A,GVS-2026-GSEB-ENG-STD12-VOC-A,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,GSEB,GVS,ENG,STD12,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-ENG-STD12-VOC-B,Green Valley School 2026-2027 GSEB ENG STD12 VOC Division B,GVS-2026-GSEB-ENG-STD12-VOC-B,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,GSEB,GVS,ENG,STD12,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-NUR-GEN-A,Green Valley School 2026-2027 GSEB HIN NUR GEN Division A,GVS-2026-GSEB-HIN-NUR-GEN-A,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,GSEB,GVS,HIN,NUR,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-NUR-GEN-B,Green Valley School 2026-2027 GSEB HIN NUR GEN Division B,GVS-2026-GSEB-HIN-NUR-GEN-B,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,GSEB,GVS,HIN,NUR,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-LKG-GEN-A,Green Valley School 2026-2027 GSEB HIN LKG GEN Division A,GVS-2026-GSEB-HIN-LKG-GEN-A,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,GSEB,GVS,HIN,LKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-LKG-GEN-B,Green Valley School 2026-2027 GSEB HIN LKG GEN Division B,GVS-2026-GSEB-HIN-LKG-GEN-B,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,GSEB,GVS,HIN,LKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-UKG-GEN-A,Green Valley School 2026-2027 GSEB HIN UKG GEN Division A,GVS-2026-GSEB-HIN-UKG-GEN-A,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,GSEB,GVS,HIN,UKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-UKG-GEN-B,Green Valley School 2026-2027 GSEB HIN UKG GEN Division B,GVS-2026-GSEB-HIN-UKG-GEN-B,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,GSEB,GVS,HIN,UKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-BAL-GEN-A,Green Valley School 2026-2027 GSEB HIN BAL GEN Division A,GVS-2026-GSEB-HIN-BAL-GEN-A,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,GSEB,GVS,HIN,BAL,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-BAL-GEN-B,Green Valley School 2026-2027 GSEB HIN BAL GEN Division B,GVS-2026-GSEB-HIN-BAL-GEN-B,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,GSEB,GVS,HIN,BAL,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
