shortname,fullname,idnumber,category_idnumber,category_path,visible,format,numsections,enablecompletion,showgrades,showreports,groupmode,groupmodeforce,templatecourse,summary,tags
GVS-GSEB-ENG-12-VOC-BANKING-26,Green Valley School - GSEB - English Medium - Std 12 - Vocational - Banking and Insurance - 2026-2027,GVS-GSEB-ENG-STD12-VOC-BANKING-2026,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/English Medium/Std 12/Vocational,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - English Medium - Std 12 - Vocational - Banking and Insurance - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,ENG,STD12,VOC,BANKING"
GVS-GSEB-ENG-12-VOC-AUTO-26,Green Valley School - GSEB - English Medium - Std 12 - Vocational - Automotive - 2026-2027,GVS-GSEB-ENG-STD12-VOC-AUTO-2026,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/English Medium/Std 12/Vocational,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - English Medium - Std 12 - Vocational - Automotive - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,ENG,STD12,VOC,AUTO"
GVS-GSEB-ENG-12-VOC-ELECT-26,Green Valley School - GSEB - English Medium - Std 12 - Vocational - Electronics and Hardware - 2026-2027,GVS-GSEB-ENG-STD12-VOC-ELECT-2026,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/English Medium/Std 12/Vocational,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - English Medium - Std 12 - Vocational - Electronics and Hardware - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,ENG,STD12,VOC,ELECT"
GVS-GSEB-ENG-12-VOC-BEAUTY-26,Green Valley School - GSEB - English Medium - Std 12 - Vocational - Beauty and Wellness - 2026-2027,GVS-GSEB-ENG-STD12-VOC-BEAUTY-2026,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/English Medium/Std 12/Vocational,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - English Medium - Std 12 - Vocational - Beauty and Wellness - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,ENG,STD12,VOC,BEAUTY"
GVS-GSEB-ENG-12-VOC-HPE-26,Green Valley School - GSEB - English Medium - Std 12 - Vocational - Health and Physical Education - 2026-2027,GVS-GSEB-ENG-STD12-VOC-HPE-2026,GVS_TRUST_GSEB_GVS_ENG_STD12_VOC,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/English Medium/Std 12/Vocational,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - English Medium - Std 12 - Vocational - Health and Physical Education - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,ENG,STD12,VOC,HPE"
GVS-GSEB-HIN-NUR-GEN-FLIT-26,Green Valley School - GSEB - Hindi Medium - Nursery - General - Foundational Literacy - 2026-2027,GVS-GSEB-HIN-NUR-GEN-FLIT-2026,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Nursery/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Nursery - General - Foundational Literacy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,NUR,GEN,FLIT"
GVS-GSEB-HIN-NUR-GEN-FNUM-26,Green Valley School - GSEB - Hindi Medium - Nursery - General - Foundational Numeracy - 2026-2027,GVS-GSEB-HIN-NUR-GEN-FNUM-2026,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Nursery/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Nursery - General - Foundational Numeracy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,NUR,GEN,FNUM"
GVS-GSEB-HIN-NUR-GEN-RHYM-26,Green Valley School - GSEB - Hindi Medium - Nursery - General - Rhymes and Stories - 2026-2027,GVS-GSEB-HIN-NUR-GEN-RHYM-2026,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Nursery/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Nursery - General - Rhymes and Stories - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,NUR,GEN,RHYM"
GVS-GSEB-HIN-NUR-GEN-PLAY-26,Green Valley School - GSEB - Hindi Medium - Nursery - General - Play and Activity - 2026-2027,GVS-GSEB-HIN-NUR-GEN-PLAY-2026,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Nursery/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Nursery - General - Play and Activity - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,NUR,GEN,PLAY"
GVS-GSEB-HIN-NUR-GEN-ARTC-26,Green Valley School - GSEB - Hindi Medium - Nursery - General - Art and Craft - 2026-2027,GVS-GSEB-HIN-NUR-GEN-ARTC-2026,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Nursery/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Nursery - General - Art and Craft - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,NUR,GEN,ARTC"
GVS-GSEB-HIN-NUR-GEN-HEALTH-26,Green Valley School - GSEB - Hindi Medium - Nursery - General - Health and Hygiene - 2026-2027,GVS-GSEB-HIN-NUR-GEN-HEALTH-2026,GVS_TRUST_GSEB_GVS_HIN_NUR_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Nursery/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Nursery - General - Health and Hygiene - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,NUR,GEN,HEALTH"
GVS-GSEB-HIN-LKG-GEN-FLIT-26,Green Valley School - GSEB - Hindi Medium - Junior KG - General - Foundational Literacy - 2026-2027,GVS-GSEB-HIN-LKG-GEN-FLIT-2026,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Junior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Junior KG - General - Foundational Literacy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,LKG,GEN,FLIT"
GVS-GSEB-HIN-LKG-GEN-FNUM-26,Green Valley School - GSEB - Hindi Medium - Junior KG - General - Foundational Numeracy - 2026-2027,GVS-GSEB-HIN-LKG-GEN-FNUM-2026,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Junior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Junior KG - General - Foundational Numeracy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,LKG,GEN,FNUM"
GVS-GSEB-HIN-LKG-GEN-RHYM-26,Green Valley School - GSEB - Hindi Medium - Junior KG - General - Rhymes and Stories - 2026-2027,GVS-GSEB-HIN-LKG-GEN-RHYM-2026,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Junior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Junior KG - General - Rhymes and Stories - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,LKG,GEN,RHYM"
GVS-GSEB-HIN-LKG-GEN-PLAY-26,Green Valley School - GSEB - Hindi Medium - Junior KG - General - Play and Activity - 2026-2027,GVS-GSEB-HIN-LKG-GEN-PLAY-2026,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Junior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Junior KG - General - Play and Activity - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,LKG,GEN,PLAY"
GVS-GSEB-HIN-LKG-GEN-ARTC-26,Green Valley School - GSEB - Hindi Medium - Junior KG - General - Art and Craft - 2026-2027,GVS-GSEB-HIN-LKG-GEN-ARTC-2026,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Junior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Junior KG - General - Art and Craft - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,LKG,GEN,ARTC"
GVS-GSEB-HIN-LKG-GEN-HEALTH-26,Green Valley School - GSEB - Hindi Medium - Junior KG - General - Health and Hygiene - 2026-2027,GVS-GSEB-HIN-LKG-GEN-HEALTH-2026,GVS_TRUST_GSEB_GVS_HIN_LKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Junior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Junior KG - General - Health and Hygiene - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,LKG,GEN,HEALTH"
GVS-GSEB-HIN-UKG-GEN-FLIT-26,Green Valley School - GSEB - Hindi Medium - Senior KG - General - Foundational Literacy - 2026-2027,GVS-GSEB-HIN-UKG-GEN-FLIT-2026,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Senior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Senior KG - General - Foundational Literacy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,UKG,GEN,FLIT"
GVS-GSEB-HIN-UKG-GEN-FNUM-26,Green Valley School - GSEB - Hindi Medium - Senior KG - General - Foundational Numeracy - 2026-2027,GVS-GSEB-HIN-UKG-GEN-FNUM-2026,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Senior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Senior KG - General - Foundational Numeracy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,UKG,GEN,FNUM"
GVS-GSEB-HIN-UKG-GEN-RHYM-26,Green Valley School - GSEB - Hindi Medium - Senior KG - General - Rhymes and Stories - 2026-2027,GVS-GSEB-HIN-UKG-GEN-RHYM-2026,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Senior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Senior KG - General - Rhymes and Stories - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,UKG,GEN,RHYM"
GVS-GSEB-HIN-UKG-GEN-PLAY-26,Green Valley School - GSEB - Hindi Medium - Senior KG - General - Play and Activity - 2026-2027,GVS-GSEB-HIN-UKG-GEN-PLAY-2026,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Senior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Senior KG - General - Play and Activity - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,UKG,GEN,PLAY"
GVS-GSEB-HIN-UKG-GEN-ARTC-26,Green Valley School - GSEB - Hindi Medium - Senior KG - General - Art and Craft - 2026-2027,GVS-GSEB-HIN-UKG-GEN-ARTC-2026,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Senior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Senior KG - General - Art and Craft - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,UKG,GEN,ARTC"
GVS-GSEB-HIN-UKG-GEN-HEALTH-26,Green Valley School - GSEB - Hindi Medium - Senior KG - General - Health and Hygiene - 2026-2027,GVS-GSEB-HIN-UKG-GEN-HEALTH-2026,GVS_TRUST_GSEB_GVS_HIN_UKG_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Senior KG/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Senior KG - General - Health and Hygiene - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,UKG,GEN,HEALTH"
GVS-GSEB-HIN-BAL-GEN-FLIT-26,Green Valley School - GSEB - Hindi Medium - Balvatika - General - Foundational Literacy - 2026-2027,GVS-GSEB-HIN-BAL-GEN-FLIT-2026,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Balvatika/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Balvatika - General - Foundational Literacy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,BAL,GEN,FLIT"
GVS-GSEB-HIN-BAL-GEN-FNUM-26,Green Valley School - GSEB - Hindi Medium - Balvatika - General - Foundational Numeracy - 2026-2027,GVS-GSEB-HIN-BAL-GEN-FNUM-2026,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Balvatika/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Balvatika - General - Foundational Numeracy - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,BAL,GEN,FNUM"
GVS-GSEB-HIN-BAL-GEN-RHYM-26,Green Valley School - GSEB - Hindi Medium - Balvatika - General - Rhymes and Stories - 2026-2027,GVS-GSEB-HIN-BAL-GEN-RHYM-2026,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Balvatika/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Balvatika - General - Rhymes and Stories - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,BAL,GEN,RHYM"
GVS-GSEB-HIN-BAL-GEN-PLAY-26,Green Valley School - GSEB - Hindi Medium - Balvatika - General - Play and Activity - 2026-2027,GVS-GSEB-HIN-BAL-GEN-PLAY-2026,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Balvatika/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Balvatika - General - Play and Activity - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,BAL,GEN,PLAY"
GVS-GSEB-HIN-BAL-GEN-ARTC-26,Green Valley School - GSEB - Hindi Medium - Balvatika - General - Art and Craft - 2026-2027,GVS-GSEB-HIN-BAL-GEN-ARTC-2026,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Balvatika/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Balvatika - General - Art and Craft - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,BAL,GEN,ARTC"
GVS-GSEB-HIN-BAL-GEN-HEALTH-26,Green Valley School - GSEB - Hindi Medium - Balvatika - General - Health and Hygiene - 2026-2027,GVS-GSEB-HIN-BAL-GEN-HEALTH-2026,GVS_TRUST_GSEB_GVS_HIN_BAL_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Balvatika/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Balvatika - General - Health and Hygiene - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,BAL,GEN,HEALTH"
GVS-GSEB-HIN-1-GEN-GUJ-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Gujarati - 2026-2027,GVS-GSEB-HIN-STD01-GEN-GUJ-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Gujarati - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,GUJ"
GVS-GSEB-HIN-1-GEN-ENG-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - English - 2026-2027,GVS-GSEB-HIN-STD01-GEN-ENG-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - English - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,ENG"
GVS-GSEB-HIN-1-GEN-HIN-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Hindi - 2026-2027,GVS-GSEB-HIN-STD01-GEN-HIN-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Hindi - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,HIN"
GVS-GSEB-HIN-1-GEN-MATH-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Mathematics - 2026-2027,GVS-GSEB-HIN-STD01-GEN-MATH-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Mathematics - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,MATH"
GVS-GSEB-HIN-1-GEN-EVS-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Environmental Studies - 2026-2027,GVS-GSEB-HIN-STD01-GEN-EVS-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Environmental Studies - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,EVS"
GVS-GSEB-HIN-1-GEN-ARTC-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Art and Craft - 2026-2027,GVS-GSEB-HIN-STD01-GEN-ARTC-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Art and Craft - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,ARTC"
GVS-GSEB-HIN-1-GEN-HPE-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Health and Physical Education - 2026-2027,GVS-GSEB-HIN-STD01-GEN-HPE-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Health and Physical Education - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,HPE"
GVS-GSEB-HIN-1-GEN-VALUE-26,Green Valley School - GSEB - Hindi Medium - Std 1 - General - Value Education / Moral Science - 2026-2027,GVS-GSEB-HIN-STD01-GEN-VALUE-2026,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 1/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 1 - General - Value Education / Moral Science - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD01,GEN,VALUE"
GVS-GSEB-HIN-2-GEN-GUJ-26,Green Valley School - GSEB - Hindi Medium - Std 2 - General - Gujarati - 2026-2027,GVS-GSEB-HIN-STD02-GEN-GUJ-2026,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 2/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 2 - General - Gujarati - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD02,GEN,GUJ"
GVS-GSEB-HIN-2-GEN-ENG-26,Green Valley School - GSEB - Hindi Medium - Std 2 - General - English - 2026-2027,GVS-GSEB-HIN-STD02-GEN-ENG-2026,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 2/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 2 - General - English - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD02,GEN,ENG"
GVS-GSEB-HIN-2-GEN-HIN-26,Green Valley School - GSEB - Hindi Medium - Std 2 - General - Hindi - 2026-2027,GVS-GSEB-HIN-STD02-GEN-HIN-2026,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 2/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 2 - General - Hindi - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD02,GEN,HIN"
GVS-GSEB-HIN-2-GEN-MATH-26,Green Valley School - GSEB - Hindi Medium - Std 2 - General - Mathematics - 2026-2027,GVS-GSEB-HIN-STD02-GEN-MATH-2026,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 2/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 2 - General - Mathematics - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD02,GEN,MATH"
GVS-GSEB-HIN-2-GEN-EVS-26,Green Valley School - GSEB - Hindi Medium - Std 2 - General - Environmental Studies - 2026-2027,GVS-GSEB-HIN-STD02-GEN-EVS-2026,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,Green Valley Education Trust/Gujarat Secondary and Higher Secondary Education Board/Green Valley School/Hindi Medium/Std 2/General,0,topics,12,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Baseline course for Green Valley School - GSEB - Hindi Medium - Std 2 - General - Environmental Studies - 2026-2027. Division groups are created inside the course.,"standard-template,GSEB,HIN,STD02,GEN,EVS"
