cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-B,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y2 MGT Division B,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y2,MGT,B,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y2 MGT Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-C,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y2 MGT Division C,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y2,MGT,C,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y2 MGT Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-D,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y2 MGT Division D,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y2,MGT,D,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y2 MGT Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-E,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y2 MGT Division E,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y2,MGT,E,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y2 MGT Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-F,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y2 MGT Division F,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y2,MGT,F,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y2 MGT Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-A,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y3 MGT Division A,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y3,MGT,A,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y3 MGT Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-B,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y3 MGT Division B,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y3,MGT,B,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y3 MGT Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-C,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y3 MGT Division C,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y3,MGT,C,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y3 MGT Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-D,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y3 MGT Division D,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y3,MGT,D,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y3 MGT Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-E,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y3 MGT Division E,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y3,MGT,E,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y3 MGT Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-F,DPS 2026-2027 Gujarati Medium BBA (Bachelor of Business Admin) - Y3 MGT Division F,DPS-2026-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,GSEB,DPS,GUJ,UNI_UG_BBA_Y3,MGT,F,2026-2027,1,Student cohort for BBA (Bachelor of Business Admin) - Y3 MGT Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-A,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y1 ARC Division A,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y1,ARC,A,2026-2027,1,Student cohort for B.Arch (Architecture) - Y1 ARC Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-B,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y1 ARC Division B,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y1,ARC,B,2026-2027,1,Student cohort for B.Arch (Architecture) - Y1 ARC Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-C,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y1 ARC Division C,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y1,ARC,C,2026-2027,1,Student cohort for B.Arch (Architecture) - Y1 ARC Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-D,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y1 ARC Division D,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y1,ARC,D,2026-2027,1,Student cohort for B.Arch (Architecture) - Y1 ARC Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-E,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y1 ARC Division E,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y1,ARC,E,2026-2027,1,Student cohort for B.Arch (Architecture) - Y1 ARC Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-F,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y1 ARC Division F,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y1,ARC,F,2026-2027,1,Student cohort for B.Arch (Architecture) - Y1 ARC Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-A,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y5 ARC Division A,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y5,ARC,A,2026-2027,1,Student cohort for B.Arch (Architecture) - Y5 ARC Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-B,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y5 ARC Division B,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y5,ARC,B,2026-2027,1,Student cohort for B.Arch (Architecture) - Y5 ARC Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-C,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y5 ARC Division C,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y5,ARC,C,2026-2027,1,Student cohort for B.Arch (Architecture) - Y5 ARC Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-D,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y5 ARC Division D,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y5,ARC,D,2026-2027,1,Student cohort for B.Arch (Architecture) - Y5 ARC Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-E,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y5 ARC Division E,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y5,ARC,E,2026-2027,1,Student cohort for B.Arch (Architecture) - Y5 ARC Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-F,DPS 2026-2027 Gujarati Medium B.Arch (Architecture) - Y5 ARC Division F,DPS-2026-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,GSEB,DPS,GUJ,UNI_UG_BARCH_Y5,ARC,F,2026-2027,1,Student cohort for B.Arch (Architecture) - Y5 ARC Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-A,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y1 AHS Division A,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y1,AHS,A,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y1 AHS Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-B,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y1 AHS Division B,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y1,AHS,B,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y1 AHS Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-C,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y1 AHS Division C,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y1,AHS,C,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y1 AHS Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-D,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y1 AHS Division D,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y1,AHS,D,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y1 AHS Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-E,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y1 AHS Division E,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y1,AHS,E,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y1 AHS Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-F,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y1 AHS Division F,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y1,AHS,F,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y1 AHS Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-A,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y4 AHS Division A,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y4,AHS,A,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y4 AHS Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-B,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y4 AHS Division B,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y4,AHS,B,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y4 AHS Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-C,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y4 AHS Division C,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y4,AHS,C,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y4 AHS Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-D,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y4 AHS Division D,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y4,AHS,D,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y4 AHS Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-E,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y4 AHS Division E,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y4,AHS,E,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y4 AHS Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-F,DPS 2026-2027 Gujarati Medium BPT (Physiotherapy) - Y4 AHS Division F,DPS-2026-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,GSEB,DPS,GUJ,UNI_UG_BPT_Y4,AHS,F,2026-2027,1,Student cohort for BPT (Physiotherapy) - Y4 AHS Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-A,DPS 2026-2027 Gujarati Medium BSW (Social Work) - Y1 ART Division A,DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BSW_Y1,ART,A,2026-2027,1,Student cohort for BSW (Social Work) - Y1 ART Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-B,DPS 2026-2027 Gujarati Medium BSW (Social Work) - Y1 ART Division B,DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BSW_Y1,ART,B,2026-2027,1,Student cohort for BSW (Social Work) - Y1 ART Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-C,DPS 2026-2027 Gujarati Medium BSW (Social Work) - Y1 ART Division C,DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BSW_Y1,ART,C,2026-2027,1,Student cohort for BSW (Social Work) - Y1 ART Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-D,DPS 2026-2027 Gujarati Medium BSW (Social Work) - Y1 ART Division D,DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BSW_Y1,ART,D,2026-2027,1,Student cohort for BSW (Social Work) - Y1 ART Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-E,DPS 2026-2027 Gujarati Medium BSW (Social Work) - Y1 ART Division E,DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BSW_Y1,ART,E,2026-2027,1,Student cohort for BSW (Social Work) - Y1 ART Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-F,DPS 2026-2027 Gujarati Medium BSW (Social Work) - Y1 ART Division F,DPS-2026-GSEB-GUJ-UNI_UG_BSW_Y1-ART-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BSW_Y1,ART,F,2026-2027,1,Student cohort for BSW (Social Work) - Y1 ART Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-A,DPS 2026-2027 Gujarati Medium BFA (Fine Arts) - Y1 ART Division A,DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BFA_Y1,ART,A,2026-2027,1,Student cohort for BFA (Fine Arts) - Y1 ART Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-B,DPS 2026-2027 Gujarati Medium BFA (Fine Arts) - Y1 ART Division B,DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BFA_Y1,ART,B,2026-2027,1,Student cohort for BFA (Fine Arts) - Y1 ART Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-C,DPS 2026-2027 Gujarati Medium BFA (Fine Arts) - Y1 ART Division C,DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BFA_Y1,ART,C,2026-2027,1,Student cohort for BFA (Fine Arts) - Y1 ART Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-D,DPS 2026-2027 Gujarati Medium BFA (Fine Arts) - Y1 ART Division D,DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BFA_Y1,ART,D,2026-2027,1,Student cohort for BFA (Fine Arts) - Y1 ART Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-E,DPS 2026-2027 Gujarati Medium BFA (Fine Arts) - Y1 ART Division E,DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BFA_Y1,ART,E,2026-2027,1,Student cohort for BFA (Fine Arts) - Y1 ART Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-F,DPS 2026-2027 Gujarati Medium BFA (Fine Arts) - Y1 ART Division F,DPS-2026-GSEB-GUJ-UNI_UG_BFA_Y1-ART-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,GSEB,DPS,GUJ,UNI_UG_BFA_Y1,ART,F,2026-2027,1,Student cohort for BFA (Fine Arts) - Y1 ART Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-A,DPS 2026-2027 Gujarati Medium BHM (Hotel Management) - Y1 HOS Division A,DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1_HOS,GSEB,DPS,GUJ,UNI_UG_BHM_Y1,HOS,A,2026-2027,1,Student cohort for BHM (Hotel Management) - Y1 HOS Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-B,DPS 2026-2027 Gujarati Medium BHM (Hotel Management) - Y1 HOS Division B,DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1_HOS,GSEB,DPS,GUJ,UNI_UG_BHM_Y1,HOS,B,2026-2027,1,Student cohort for BHM (Hotel Management) - Y1 HOS Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-C,DPS 2026-2027 Gujarati Medium BHM (Hotel Management) - Y1 HOS Division C,DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1_HOS,GSEB,DPS,GUJ,UNI_UG_BHM_Y1,HOS,C,2026-2027,1,Student cohort for BHM (Hotel Management) - Y1 HOS Division C in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-D,DPS 2026-2027 Gujarati Medium BHM (Hotel Management) - Y1 HOS Division D,DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-D,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1_HOS,GSEB,DPS,GUJ,UNI_UG_BHM_Y1,HOS,D,2026-2027,1,Student cohort for BHM (Hotel Management) - Y1 HOS Division D in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-E,DPS 2026-2027 Gujarati Medium BHM (Hotel Management) - Y1 HOS Division E,DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-E,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1_HOS,GSEB,DPS,GUJ,UNI_UG_BHM_Y1,HOS,E,2026-2027,1,Student cohort for BHM (Hotel Management) - Y1 HOS Division E in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-F,DPS 2026-2027 Gujarati Medium BHM (Hotel Management) - Y1 HOS Division F,DPS-2026-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-F,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1_HOS,GSEB,DPS,GUJ,UNI_UG_BHM_Y1,HOS,F,2026-2027,1,Student cohort for BHM (Hotel Management) - Y1 HOS Division F in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-A,DPS 2026-2027 Gujarati Medium MCA (Master of Computer Applications) - Y1 CSA Division A,DPS-2026-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-A,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MCA_Y1_CSA,GSEB,DPS,GUJ,UNI_PG_MCA_Y1,CSA,A,2026-2027,1,Student cohort for MCA (Master of Computer Applications) - Y1 CSA Division A in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-B,DPS 2026-2027 Gujarati Medium MCA (Master of Computer Applications) - Y1 CSA Division B,DPS-2026-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-B,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MCA_Y1_CSA,GSEB,DPS,GUJ,UNI_PG_MCA_Y1,CSA,B,2026-2027,1,Student cohort for MCA (Master of Computer Applications) - Y1 CSA Division B in 2026-2027.
DPS-2026-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-C,DPS 2026-2027 Gujarati Medium MCA (Master of Computer Applications) - Y1 CSA Division C,DPS-2026-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-C,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MCA_Y1_CSA,GSEB,DPS,GUJ,UNI_PG_MCA_Y1,CSA,C,2026-2027,1,Student cohort for MCA (Master of Computer Applications) - Y1 CSA Division C in 2026-2027.
