academic_year,board_code,medium_code,grade_code,stream_code,division_code,division_name,capacity,is_active,source_rule_key,notes
2026-2027,GSEB,GUJ,STD07,GEN,F,Division F,40,1,2026-2027-GSEB-GUJ-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD08,GEN,A,Division A,40,1,2026-2027-GSEB-GUJ-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD08,GEN,B,Division B,40,1,2026-2027-GSEB-GUJ-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD08,GEN,C,Division C,40,1,2026-2027-GSEB-GUJ-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD08,GEN,D,Division D,40,1,2026-2027-GSEB-GUJ-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD08,GEN,E,Division E,40,1,2026-2027-GSEB-GUJ-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD08,GEN,F,Division F,40,1,2026-2027-GSEB-GUJ-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD09,GEN,A,Division A,40,1,2026-2027-GSEB-GUJ-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD09,GEN,B,Division B,40,1,2026-2027-GSEB-GUJ-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD09,GEN,C,Division C,40,1,2026-2027-GSEB-GUJ-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD09,GEN,D,Division D,40,1,2026-2027-GSEB-GUJ-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD09,GEN,E,Division E,40,1,2026-2027-GSEB-GUJ-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD09,GEN,F,Division F,40,1,2026-2027-GSEB-GUJ-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD10,GEN,A,Division A,40,1,2026-2027-GSEB-GUJ-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD10,GEN,B,Division B,40,1,2026-2027-GSEB-GUJ-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD10,GEN,C,Division C,40,1,2026-2027-GSEB-GUJ-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD10,GEN,D,Division D,40,1,2026-2027-GSEB-GUJ-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD10,GEN,E,Division E,40,1,2026-2027-GSEB-GUJ-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD10,GEN,F,Division F,40,1,2026-2027-GSEB-GUJ-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_ART,ART,A,Division A,40,1,2026-2027-GSEB-GUJ-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_ART,ART,B,Division B,40,1,2026-2027-GSEB-GUJ-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_ART,ART,C,Division C,40,1,2026-2027-GSEB-GUJ-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_ART,ART,D,Division D,40,1,2026-2027-GSEB-GUJ-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_ART,ART,E,Division E,40,1,2026-2027-GSEB-GUJ-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_ART,ART,F,Division F,40,1,2026-2027-GSEB-GUJ-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_COM,COM,A,Division A,40,1,2026-2027-GSEB-GUJ-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_COM,COM,B,Division B,40,1,2026-2027-GSEB-GUJ-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_COM,COM,C,Division C,40,1,2026-2027-GSEB-GUJ-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_COM,COM,D,Division D,40,1,2026-2027-GSEB-GUJ-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_COM,COM,E,Division E,40,1,2026-2027-GSEB-GUJ-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_COM,COM,F,Division F,40,1,2026-2027-GSEB-GUJ-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_SCI,SCI,A,Division A,40,1,2026-2027-GSEB-GUJ-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_SCI,SCI,B,Division B,40,1,2026-2027-GSEB-GUJ-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_SCI,SCI,C,Division C,40,1,2026-2027-GSEB-GUJ-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_SCI,SCI,D,Division D,40,1,2026-2027-GSEB-GUJ-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_SCI,SCI,E,Division E,40,1,2026-2027-GSEB-GUJ-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD11_SCI,SCI,F,Division F,40,1,2026-2027-GSEB-GUJ-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_ART,ART,A,Division A,40,1,2026-2027-GSEB-GUJ-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_ART,ART,B,Division B,40,1,2026-2027-GSEB-GUJ-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_ART,ART,C,Division C,40,1,2026-2027-GSEB-GUJ-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_ART,ART,D,Division D,40,1,2026-2027-GSEB-GUJ-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_ART,ART,E,Division E,40,1,2026-2027-GSEB-GUJ-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_ART,ART,F,Division F,40,1,2026-2027-GSEB-GUJ-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_COM,COM,A,Division A,40,1,2026-2027-GSEB-GUJ-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_COM,COM,B,Division B,40,1,2026-2027-GSEB-GUJ-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_COM,COM,C,Division C,40,1,2026-2027-GSEB-GUJ-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_COM,COM,D,Division D,40,1,2026-2027-GSEB-GUJ-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_COM,COM,E,Division E,40,1,2026-2027-GSEB-GUJ-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_COM,COM,F,Division F,40,1,2026-2027-GSEB-GUJ-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_SCI,SCI,A,Division A,40,1,2026-2027-GSEB-GUJ-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_SCI,SCI,B,Division B,40,1,2026-2027-GSEB-GUJ-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_SCI,SCI,C,Division C,40,1,2026-2027-GSEB-GUJ-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_SCI,SCI,D,Division D,40,1,2026-2027-GSEB-GUJ-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_SCI,SCI,E,Division E,40,1,2026-2027-GSEB-GUJ-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,STD12_SCI,SCI,F,Division F,40,1,2026-2027-GSEB-GUJ-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y1,AIE,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y1,AIE,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y1,AIE,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y1,AIE,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y1,AIE,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y1,AIE,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y2,AIE,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y2,AIE,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y2,AIE,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y2,AIE,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y2,AIE,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_AI_Y2,AIE,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y1,LAW,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y1,LAW,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y1,LAW,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y1,LAW,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y1,LAW,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y1,LAW,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y2,LAW,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y2-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y2,LAW,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y2-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y2,LAW,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y2-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y2,LAW,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y2-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y2,LAW,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y2-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_LAW_Y2,LAW,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_LAW_Y2-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MARCH_Y1-ARC,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MARCH_Y1-ARC,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MARCH_Y1-ARC,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MARCH_Y1-ARC,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MARCH_Y1-ARC,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MARCH_Y1-ARC,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y1,MGT,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y1-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y1,MGT,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y1-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y1,MGT,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y1-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y1,MGT,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y1-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y1,MGT,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y1-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y1,MGT,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y1-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y2,MGT,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y2-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y2,MGT,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y2-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y2,MGT,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y2-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y2,MGT,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y2-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y2,MGT,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y2-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MBA_Y2,MGT,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MBA_Y2-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y1,CSA,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y1-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y1,CSA,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y1-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y1,CSA,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y1-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y1,CSA,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y1-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y1,CSA,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y1-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y1,CSA,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y1-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y2,CSA,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y2-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y2,CSA,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y2-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y2,CSA,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y2-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y2,CSA,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y2-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y2,CSA,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y2-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCA_Y2,CSA,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCA_Y2-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCOM_Y1-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCOM_Y1-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCOM_Y1-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCOM_Y1-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCOM_Y1-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MCOM_Y1-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MFA_Y1,ART,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MFA_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MFA_Y1,ART,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MFA_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MFA_Y1,ART,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MFA_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MFA_Y1,ART,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MFA_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MFA_Y1,ART,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MFA_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MFA_Y1,ART,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MFA_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MPT_Y1,AHS,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MPT_Y1-AHS,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MPT_Y1,AHS,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MPT_Y1-AHS,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MPT_Y1,AHS,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MPT_Y1-AHS,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MPT_Y1,AHS,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MPT_Y1-AHS,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MPT_Y1,AHS,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MPT_Y1-AHS,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MPT_Y1,AHS,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MPT_Y1-AHS,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MSW_Y1,ART,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PG_MSW_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MSW_Y1,ART,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PG_MSW_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MSW_Y1,ART,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PG_MSW_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MSW_Y1,ART,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PG_MSW_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MSW_Y1,ART,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PG_MSW_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PG_MSW_Y1,ART,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PG_MSW_Y1-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_AI,RES,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PHD_AI-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_AI,RES,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PHD_AI-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_AI,RES,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PHD_AI-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_AI,RES,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PHD_AI-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_AI,RES,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PHD_AI-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_AI,RES,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PHD_AI-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_DS,RES,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PHD_DS-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_DS,RES,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PHD_DS-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_DS,RES,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PHD_DS-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_DS,RES,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PHD_DS-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_DS,RES,E,Division E,40,1,2026-2027-GSEB-GUJ-UNI_PHD_DS-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_DS,RES,F,Division F,40,1,2026-2027-GSEB-GUJ-UNI_PHD_DS-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_RE,RES,A,Division A,40,1,2026-2027-GSEB-GUJ-UNI_PHD_RE-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_RE,RES,B,Division B,40,1,2026-2027-GSEB-GUJ-UNI_PHD_RE-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_RE,RES,C,Division C,40,1,2026-2027-GSEB-GUJ-UNI_PHD_RE-RES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,UNI_PHD_RE,RES,D,Division D,40,1,2026-2027-GSEB-GUJ-UNI_PHD_RE-RES,Default from active division master; edit division_codes to scope this grade.
