student_username,transport_required,bus_route,pickup_point
dps.stu.02149,0,,
dps.stu.02150,0,,
dps.stu.02151,0,,
dps.stu.02152,0,,
dps.stu.02153,0,,
dps.stu.02154,0,,
dps.stu.02155,0,,
dps.stu.02156,0,,
dps.stu.02157,0,,
dps.stu.02158,0,,
dps.stu.02159,0,,
dps.stu.02160,0,,
dps.stu.02161,0,,
dps.stu.02162,0,,
dps.stu.02163,0,,
dps.stu.02164,0,,
dps.stu.02165,0,,
dps.stu.02166,0,,
dps.stu.02167,0,,
dps.stu.02168,0,,
dps.stu.02169,0,,
dps.stu.02170,0,,
dps.stu.02171,0,,
dps.stu.02172,0,,
dps.stu.02173,0,,
dps.stu.02174,0,,
dps.stu.02175,0,,
dps.stu.02176,0,,
dps.stu.02177,0,,
dps.stu.02178,0,,
dps.stu.02179,0,,
dps.stu.02180,0,,
dps.stu.02181,0,,
dps.stu.02182,0,,
dps.stu.02183,0,,
dps.stu.02184,0,,
dps.stu.02185,0,,
dps.stu.02186,0,,
dps.stu.02187,0,,
dps.stu.02188,0,,
dps.stu.02189,0,,
dps.stu.02190,0,,
dps.stu.02191,0,,
dps.stu.02192,0,,
dps.stu.02193,0,,
dps.stu.02194,0,,
dps.stu.02195,0,,
dps.stu.02196,0,,
dps.stu.02197,0,,
dps.stu.02198,0,,
dps.stu.02199,0,,
dps.stu.02200,0,,
dps.stu.02201,0,,
dps.stu.02202,0,,
dps.stu.02203,0,,
dps.stu.02204,0,,
dps.stu.02205,0,,
dps.stu.02206,0,,
dps.stu.02207,0,,
dps.stu.02208,0,,
dps.stu.02209,0,,
dps.stu.02210,0,,
dps.stu.02211,0,,
dps.stu.02212,0,,
dps.stu.02213,0,,
dps.stu.02214,0,,
dps.stu.02215,0,,
dps.stu.02216,0,,
dps.stu.02217,0,,
dps.stu.02218,0,,
dps.stu.02219,0,,
dps.stu.02220,0,,
dps.stu.02221,0,,
dps.stu.02222,0,,
dps.stu.02223,0,,
dps.stu.02224,0,,
dps.stu.02225,0,,
dps.stu.02226,0,,
dps.stu.02227,0,,
dps.stu.02228,0,,
dps.stu.02229,0,,
dps.stu.02230,0,,
dps.stu.02231,0,,
dps.stu.02232,0,,
dps.stu.02233,0,,
dps.stu.02234,0,,
dps.stu.02235,0,,
dps.stu.02236,0,,
dps.stu.02237,0,,
dps.stu.02238,0,,
dps.stu.02239,0,,
dps.stu.02240,0,,
dps.stu.02241,0,,
dps.stu.02242,0,,
dps.stu.02243,0,,
dps.stu.02244,0,,
dps.stu.02245,0,,
dps.stu.02246,0,,
dps.stu.02247,0,,
dps.stu.02248,0,,
dps.stu.02249,0,,
dps.stu.02250,0,,
dps.stu.02251,0,,
dps.stu.02252,0,,
dps.stu.02253,0,,
dps.stu.02254,0,,
dps.stu.02255,0,,
dps.stu.02256,0,,
dps.stu.02257,0,,
dps.stu.02258,0,,
dps.stu.02259,0,,
dps.stu.02260,0,,
dps.stu.02261,0,,
dps.stu.02262,0,,
dps.stu.02263,0,,
dps.stu.02264,0,,
dps.stu.02265,0,,
dps.stu.02266,0,,
dps.stu.02267,0,,
dps.stu.02268,0,,
dps.stu.02269,0,,
dps.stu.02270,0,,
dps.stu.02271,0,,
dps.stu.02272,0,,
dps.stu.02273,0,,
dps.stu.02274,0,,
dps.stu.02275,0,,
dps.stu.02276,0,,
dps.stu.02277,0,,
dps.stu.02278,0,,
dps.stu.02279,0,,
dps.stu.02280,0,,
dps.stu.02281,0,,
dps.stu.02282,0,,
dps.stu.02283,0,,
dps.stu.02284,0,,
dps.stu.02285,0,,
dps.stu.02286,0,,
dps.stu.02287,0,,
dps.stu.02288,0,,
dps.stu.02289,0,,
dps.stu.02290,0,,
dps.stu.02291,0,,
dps.stu.02292,0,,
dps.stu.02293,0,,
dps.stu.02294,0,,
dps.stu.02295,0,,
dps.stu.02296,0,,
dps.stu.02297,0,,
dps.stu.02298,0,,
dps.stu.02299,0,,
dps.stu.02300,0,,
dps.stu.02301,0,,
dps.stu.02302,0,,
dps.stu.02303,0,,
dps.stu.02304,0,,
dps.stu.02305,0,,
dps.stu.02306,0,,
dps.stu.02307,0,,
dps.stu.02308,0,,
dps.stu.02309,0,,
dps.stu.02310,0,,
dps.stu.02311,0,,
dps.stu.02312,0,,
dps.stu.02313,0,,
dps.stu.02314,0,,
dps.stu.02315,0,,
dps.stu.02316,0,,
dps.stu.02317,0,,
dps.stu.02318,0,,
dps.stu.02319,0,,
dps.stu.02320,0,,
dps.stu.02321,0,,
dps.stu.02322,0,,
dps.stu.02323,0,,
dps.stu.02324,0,,
dps.stu.02325,0,,
dps.stu.02326,0,,
dps.stu.02327,0,,
dps.stu.02328,0,,
dps.stu.02329,0,,
dps.stu.02330,0,,
dps.stu.02331,0,,
dps.stu.02332,0,,
dps.stu.02333,0,,
dps.stu.02334,0,,
dps.stu.02335,0,,
dps.stu.02336,0,,
dps.stu.02337,0,,
dps.stu.02338,0,,
dps.stu.02339,0,,
dps.stu.02340,0,,
dps.stu.02341,0,,
dps.stu.02342,0,,
dps.stu.02343,0,,
dps.stu.02344,0,,
dps.stu.02345,0,,
dps.stu.02346,0,,
dps.stu.02347,0,,
dps.stu.02348,0,,
dps.stu.02349,0,,
dps.stu.02350,0,,
dps.stu.02351,0,,
dps.stu.02352,0,,
dps.stu.02353,0,,
dps.stu.02354,0,,
dps.stu.02355,0,,
dps.stu.02356,0,,
dps.stu.02357,0,,
dps.stu.02358,0,,
dps.stu.02359,0,,
dps.stu.02360,0,,
dps.stu.02361,0,,
dps.stu.02362,0,,
dps.stu.02363,0,,
dps.stu.02364,0,,
dps.stu.02365,0,,
dps.stu.02366,0,,
dps.stu.02367,0,,
dps.stu.02368,0,,
dps.stu.02369,0,,
dps.stu.02370,0,,
dps.stu.02371,0,,
dps.stu.02372,0,,
dps.stu.02373,0,,
dps.stu.02374,0,,
dps.stu.02375,0,,
dps.stu.02376,0,,
dps.stu.02377,0,,
dps.stu.02378,0,,
dps.stu.02379,0,,
dps.stu.02380,0,,
dps.stu.02381,0,,
dps.stu.02382,0,,
dps.stu.02383,0,,
dps.stu.02384,0,,
dps.stu.02385,0,,
dps.stu.02386,0,,
dps.stu.02387,0,,
dps.stu.02388,0,,
dps.stu.02389,0,,
dps.stu.02390,0,,
dps.stu.02391,0,,
dps.stu.02392,0,,
dps.stu.02393,0,,
dps.stu.02394,0,,
dps.stu.02395,0,,
dps.stu.02396,0,,
dps.stu.02397,0,,
dps.stu.02398,0,,
dps.stu.02399,0,,
dps.stu.02400,0,,
dps.stu.02401,0,,
dps.stu.02402,0,,
dps.stu.02403,0,,
dps.stu.02404,0,,
dps.stu.02405,0,,
dps.stu.02406,0,,
dps.stu.02407,0,,
dps.stu.02408,0,,
dps.stu.02409,0,,
dps.stu.02410,0,,
dps.stu.02411,0,,
dps.stu.02412,0,,
dps.stu.02413,0,,
dps.stu.02414,0,,
dps.stu.02415,0,,
dps.stu.02416,0,,
dps.stu.02417,0,,
dps.stu.02418,0,,
dps.stu.02419,0,,
dps.stu.02420,0,,
dps.stu.02421,0,,
dps.stu.02422,0,,
dps.stu.02423,0,,
dps.stu.02424,0,,
dps.stu.02425,0,,
dps.stu.02426,0,,
dps.stu.02427,0,,
dps.stu.02428,0,,
dps.stu.02429,0,,
dps.stu.02430,0,,
dps.stu.02431,0,,
dps.stu.02432,0,,
dps.stu.02433,0,,
dps.stu.02434,0,,
dps.stu.02435,0,,
dps.stu.02436,0,,
dps.stu.02437,0,,
dps.stu.02438,0,,
dps.stu.02439,0,,
dps.stu.02440,0,,
dps.stu.02441,0,,
dps.stu.02442,0,,
dps.stu.02443,0,,
dps.stu.02444,0,,
dps.stu.02445,0,,
dps.stu.02446,0,,
dps.stu.02447,0,,
dps.stu.02448,0,,
dps.stu.02449,0,,
dps.stu.02450,0,,
dps.stu.02451,0,,
dps.stu.02452,0,,
dps.stu.02453,0,,
dps.stu.02454,0,,
dps.stu.02455,0,,
dps.stu.02456,0,,
dps.stu.02457,0,,
dps.stu.02458,0,,
dps.stu.02459,0,,
dps.stu.02460,0,,
dps.stu.02461,0,,
dps.stu.02462,0,,
dps.stu.02463,0,,
dps.stu.02464,0,,
dps.stu.02465,0,,
dps.stu.02466,0,,
dps.stu.02467,0,,
dps.stu.02468,0,,
dps.stu.02469,0,,
dps.stu.02470,0,,
dps.stu.02471,0,,
dps.stu.02472,0,,
dps.stu.02473,0,,
dps.stu.02474,0,,
dps.stu.02475,0,,
dps.stu.02476,0,,
dps.stu.02477,0,,
dps.stu.02478,0,,
dps.stu.02479,0,,
dps.stu.02480,0,,
dps.stu.02481,0,,
dps.stu.02482,0,,
dps.stu.02483,0,,
dps.stu.02484,0,,
dps.stu.02485,0,,
dps.stu.02486,0,,
dps.stu.02487,0,,
dps.stu.02488,0,,
dps.stu.02489,0,,
dps.stu.02490,0,,
dps.stu.02491,0,,
dps.stu.02492,0,,
dps.stu.02493,0,,
dps.stu.02494,0,,
dps.stu.02495,0,,
dps.stu.02496,0,,
dps.stu.02497,0,,
dps.stu.02498,0,,
dps.stu.02499,0,,
dps.stu.02500,0,,
dps.stu.02501,0,,
dps.stu.02502,0,,
dps.stu.02503,0,,
dps.stu.02504,0,,
dps.stu.02505,0,,
dps.stu.02506,0,,
dps.stu.02507,0,,
dps.stu.02508,0,,
dps.stu.02509,0,,
dps.stu.02510,0,,
dps.stu.02511,0,,
dps.stu.02512,0,,
dps.stu.02513,0,,
dps.stu.02514,0,,
dps.stu.02515,0,,
dps.stu.02516,0,,
dps.stu.02517,0,,
dps.stu.02518,0,,
dps.stu.02519,0,,
dps.stu.02520,0,,
dps.stu.02521,0,,
dps.stu.02522,0,,
dps.stu.02523,0,,
dps.stu.02524,0,,
dps.stu.02525,0,,
dps.stu.02526,0,,
dps.stu.02527,0,,
dps.stu.02528,0,,
dps.stu.02529,0,,
dps.stu.02530,0,,
dps.stu.02531,0,,
dps.stu.02532,0,,
dps.stu.02533,0,,
dps.stu.02534,0,,
dps.stu.02535,0,,
dps.stu.02536,0,,
dps.stu.02537,0,,
dps.stu.02538,0,,
dps.stu.02539,0,,
dps.stu.02540,0,,
dps.stu.02541,0,,
dps.stu.02542,0,,
dps.stu.02543,0,,
dps.stu.02544,0,,
dps.stu.02545,0,,
dps.stu.02546,0,,
dps.stu.02547,0,,
dps.stu.02548,0,,
dps.stu.02549,0,,
dps.stu.02550,0,,
dps.stu.02551,0,,
dps.stu.02552,0,,
dps.stu.02553,0,,
dps.stu.02554,0,,
dps.stu.02555,0,,
dps.stu.02556,0,,
dps.stu.02557,0,,
dps.stu.02558,0,,
dps.stu.02559,0,,
dps.stu.02560,0,,
dps.stu.02561,0,,
dps.stu.02562,0,,
dps.stu.02563,0,,
dps.stu.02564,0,,
dps.stu.02565,0,,
dps.stu.02566,0,,
dps.stu.02567,0,,
dps.stu.02568,0,,
dps.stu.02569,0,,
dps.stu.02570,0,,
dps.stu.02571,0,,
dps.stu.02572,0,,
dps.stu.02573,0,,
dps.stu.02574,0,,
dps.stu.02575,0,,
dps.stu.02576,0,,
dps.stu.02577,0,,
dps.stu.02578,0,,
dps.stu.02579,0,,
dps.stu.02580,0,,
dps.stu.02581,0,,
dps.stu.02582,0,,
dps.stu.02583,0,,
dps.stu.02584,0,,
dps.stu.02585,0,,
dps.stu.02586,0,,
dps.stu.02587,0,,
dps.stu.02588,0,,
dps.stu.02589,0,,
dps.stu.02590,0,,
dps.stu.02591,0,,
dps.stu.02592,0,,
dps.stu.02593,0,,
dps.stu.02594,0,,
dps.stu.02595,0,,
dps.stu.02596,0,,
dps.stu.02597,0,,
dps.stu.02598,0,,
dps.stu.02599,0,,
dps.stu.02600,0,,
dps.stu.02601,0,,
dps.stu.02602,0,,
dps.stu.02603,0,,
dps.stu.02604,0,,
dps.stu.02605,0,,
dps.stu.02606,0,,
dps.stu.02607,0,,
dps.stu.02608,0,,
dps.stu.02609,0,,
dps.stu.02610,0,,
dps.stu.02611,0,,
dps.stu.02612,0,,
dps.stu.02613,0,,
dps.stu.02614,0,,
dps.stu.02615,0,,
dps.stu.02616,0,,
dps.stu.02617,0,,
dps.stu.02618,0,,
dps.stu.02619,0,,
dps.stu.02620,0,,
dps.stu.02621,0,,
dps.stu.02622,0,,
dps.stu.02623,0,,
dps.stu.02624,0,,
dps.stu.02625,0,,
dps.stu.02626,0,,
dps.stu.02627,0,,
dps.stu.02628,0,,
dps.stu.02629,0,,
dps.stu.02630,0,,
dps.stu.02631,0,,
dps.stu.02632,0,,
dps.stu.02633,0,,
dps.stu.02634,0,,
dps.stu.02635,0,,
dps.stu.02636,0,,
dps.stu.02637,0,,
dps.stu.02638,0,,
dps.stu.02639,0,,
dps.stu.02640,0,,
dps.stu.02641,0,,
dps.stu.02642,0,,
dps.stu.02643,0,,
dps.stu.02644,0,,
dps.stu.02645,0,,
dps.stu.02646,0,,
dps.stu.02647,0,,
dps.stu.02648,0,,
dps.stu.02649,0,,
dps.stu.02650,0,,
dps.stu.02651,0,,
dps.stu.02652,0,,
dps.stu.02653,0,,
dps.stu.02654,0,,
dps.stu.02655,0,,
dps.stu.02656,0,,
dps.stu.02657,0,,
dps.stu.02658,0,,
dps.stu.02659,0,,
dps.stu.02660,0,,
dps.stu.02661,0,,
dps.stu.02662,0,,
dps.stu.02663,0,,
dps.stu.02664,0,,
dps.stu.02665,0,,
dps.stu.02666,0,,
dps.stu.02667,0,,
dps.stu.02668,0,,
dps.stu.02669,0,,
dps.stu.02670,0,,
dps.stu.02671,0,,
dps.stu.02672,0,,
dps.stu.02673,0,,
dps.stu.02674,0,,
dps.stu.02675,0,,
dps.stu.02676,0,,
dps.stu.02677,0,,
dps.stu.02678,0,,
dps.stu.02679,0,,
dps.stu.02680,0,,
dps.stu.02681,0,,
dps.stu.02682,0,,
dps.stu.02683,0,,
dps.stu.02684,0,,
dps.stu.02685,0,,
dps.stu.02686,0,,
dps.stu.02687,0,,
dps.stu.02688,0,,
dps.stu.02689,0,,
dps.stu.02690,0,,
dps.stu.02691,0,,
dps.stu.02692,0,,
dps.stu.02693,0,,
dps.stu.02694,0,,
dps.stu.02695,0,,
dps.stu.02696,0,,
dps.stu.02697,0,,
dps.stu.02698,0,,
dps.stu.02699,0,,
dps.stu.02700,0,,
dps.stu.02701,0,,
dps.stu.02702,0,,
dps.stu.02703,0,,
dps.stu.02704,0,,
dps.stu.02705,0,,
dps.stu.02706,0,,
dps.stu.02707,0,,
dps.stu.02708,0,,
dps.stu.02709,0,,
dps.stu.02710,0,,
dps.stu.02711,0,,
dps.stu.02712,0,,
dps.stu.02713,0,,
dps.stu.02714,0,,
dps.stu.02715,0,,
dps.stu.02716,0,,
dps.stu.02717,0,,
dps.stu.02718,0,,
dps.stu.02719,0,,
dps.stu.02720,0,,
dps.stu.02721,0,,
dps.stu.02722,0,,
dps.stu.02723,0,,
dps.stu.02724,0,,
dps.stu.02725,0,,
dps.stu.02726,0,,
dps.stu.02727,0,,
dps.stu.02728,0,,
dps.stu.02729,0,,
dps.stu.02730,0,,
dps.stu.02731,0,,
dps.stu.02732,0,,
dps.stu.02733,0,,
dps.stu.02734,0,,
dps.stu.02735,0,,
dps.stu.02736,0,,
dps.stu.02737,0,,
dps.stu.02738,0,,
dps.stu.02739,0,,
dps.stu.02740,0,,
dps.stu.02741,0,,
dps.stu.02742,0,,
dps.stu.02743,0,,
dps.stu.02744,0,,
dps.stu.02745,0,,
dps.stu.02746,0,,
dps.stu.02747,0,,
dps.stu.02748,0,,
dps.stu.02749,0,,
dps.stu.02750,0,,
dps.stu.02751,0,,
dps.stu.02752,0,,
dps.stu.02753,0,,
dps.stu.02754,0,,
dps.stu.02755,0,,
dps.stu.02756,0,,
dps.stu.02757,0,,
dps.stu.02758,0,,
dps.stu.02759,0,,
dps.stu.02760,0,,
dps.stu.02761,0,,
dps.stu.02762,0,,
dps.stu.02763,0,,
dps.stu.02764,0,,
dps.stu.02765,0,,
dps.stu.02766,0,,
dps.stu.02767,0,,
dps.stu.02768,0,,
dps.stu.02769,0,,
dps.stu.02770,0,,
dps.stu.02771,0,,
dps.stu.02772,0,,
dps.stu.02773,0,,
dps.stu.02774,0,,
dps.stu.02775,0,,
dps.stu.02776,0,,
dps.stu.02777,0,,
dps.stu.02778,0,,
dps.stu.02779,0,,
dps.stu.02780,0,,
dps.stu.02781,0,,
dps.stu.02782,0,,
dps.stu.02783,0,,
dps.stu.02784,0,,
dps.stu.02785,0,,
dps.stu.02786,0,,
dps.stu.02787,0,,
dps.stu.02788,0,,
dps.stu.02789,0,,
dps.stu.02790,0,,
dps.stu.02791,0,,
dps.stu.02792,0,,
dps.stu.02793,0,,
dps.stu.02794,0,,
dps.stu.02795,0,,
dps.stu.02796,0,,
dps.stu.02797,0,,
dps.stu.02798,0,,
dps.stu.02799,0,,
dps.stu.02800,0,,
dps.stu.02801,0,,
dps.stu.02802,0,,
dps.stu.02803,0,,
dps.stu.02804,0,,
dps.stu.02805,0,,
dps.stu.02806,0,,
dps.stu.02807,0,,
dps.stu.02808,0,,
dps.stu.02809,0,,
dps.stu.02810,0,,
dps.stu.02811,0,,
dps.stu.02812,0,,
dps.stu.02813,0,,
dps.stu.02814,0,,
dps.stu.02815,0,,
dps.stu.02816,0,,
dps.stu.02817,0,,
dps.stu.02818,0,,
dps.stu.02819,0,,
dps.stu.02820,0,,
dps.stu.02821,0,,
dps.stu.02822,0,,
dps.stu.02823,0,,
dps.stu.02824,0,,
dps.stu.02825,0,,
dps.stu.02826,0,,
dps.stu.02827,0,,
dps.stu.02828,0,,
dps.stu.02829,0,,
dps.stu.02830,0,,
dps.stu.02831,0,,
dps.stu.02832,0,,
dps.stu.02833,0,,
dps.stu.02834,0,,
dps.stu.02835,0,,
dps.stu.02836,0,,
dps.stu.02837,0,,
dps.stu.02838,0,,
dps.stu.02839,0,,
dps.stu.02840,0,,
dps.stu.02841,0,,
dps.stu.02842,0,,
dps.stu.02843,0,,
dps.stu.02844,0,,
dps.stu.02845,0,,
dps.stu.02846,0,,
dps.stu.02847,0,,
dps.stu.02848,0,,
dps.stu.02849,0,,
dps.stu.02850,0,,
dps.stu.02851,0,,
dps.stu.02852,0,,
dps.stu.02853,0,,
dps.stu.02854,0,,
dps.stu.02855,0,,
dps.stu.02856,0,,
dps.stu.02857,0,,
dps.stu.02858,0,,
dps.stu.02859,0,,
dps.stu.02860,0,,
dps.stu.02861,0,,
dps.stu.02862,0,,
dps.stu.02863,0,,
dps.stu.02864,0,,
dps.stu.02865,0,,
dps.stu.02866,0,,
dps.stu.02867,0,,
dps.stu.02868,0,,
dps.stu.02869,0,,
dps.stu.02870,0,,
dps.stu.02871,0,,
dps.stu.02872,0,,
dps.stu.02873,0,,
dps.stu.02874,0,,
dps.stu.02875,0,,
dps.stu.02876,0,,
dps.stu.02877,0,,
dps.stu.02878,0,,
dps.stu.02879,0,,
dps.stu.02880,0,,
dps.stu.02881,0,,
dps.stu.02882,0,,
dps.stu.02883,0,,
dps.stu.02884,0,,
dps.stu.02885,0,,
dps.stu.02886,0,,
dps.stu.02887,0,,
dps.stu.02888,0,,
dps.stu.02889,0,,
dps.stu.02890,0,,
dps.stu.02891,0,,
dps.stu.02892,0,,
dps.stu.02893,0,,
dps.stu.02894,0,,
dps.stu.02895,0,,
dps.stu.02896,0,,
dps.stu.02897,0,,
dps.stu.02898,0,,
dps.stu.02899,0,,
dps.stu.02900,0,,
dps.stu.02901,0,,
dps.stu.02902,0,,
dps.stu.02903,0,,
dps.stu.02904,0,,
dps.stu.02905,0,,
dps.stu.02906,0,,
dps.stu.02907,0,,
dps.stu.02908,0,,
dps.stu.02909,0,,
dps.stu.02910,0,,
dps.stu.02911,0,,
dps.stu.02912,0,,
dps.stu.02913,0,,
dps.stu.02914,0,,
dps.stu.02915,0,,
dps.stu.02916,0,,
dps.stu.02917,0,,
dps.stu.02918,0,,
dps.stu.02919,0,,
dps.stu.02920,0,,
dps.stu.02921,0,,
dps.stu.02922,0,,
dps.stu.02923,0,,
dps.stu.02924,0,,
dps.stu.02925,0,,
dps.stu.02926,0,,
dps.stu.02927,0,,
dps.stu.02928,0,,
dps.stu.02929,0,,
dps.stu.02930,0,,
dps.stu.02931,0,,
dps.stu.02932,0,,
dps.stu.02933,0,,
dps.stu.02934,0,,
dps.stu.02935,0,,
dps.stu.02936,0,,
dps.stu.02937,0,,
dps.stu.02938,0,,
dps.stu.02939,0,,
dps.stu.02940,0,,
dps.stu.02941,0,,
dps.stu.02942,0,,
dps.stu.02943,0,,
dps.stu.02944,0,,
dps.stu.02945,0,,
dps.stu.02946,0,,
dps.stu.02947,0,,
dps.stu.02948,0,,
dps.stu.02949,0,,
dps.stu.02950,0,,
dps.stu.02951,0,,
dps.stu.02952,0,,
dps.stu.02953,0,,
dps.stu.02954,0,,
dps.stu.02955,0,,
dps.stu.02956,0,,
dps.stu.02957,0,,
dps.stu.02958,0,,
dps.stu.02959,0,,
dps.stu.02960,0,,
dps.stu.02961,0,,
dps.stu.02962,0,,
dps.stu.02963,0,,
dps.stu.02964,0,,
dps.stu.02965,0,,
dps.stu.02966,0,,
dps.stu.02967,0,,
dps.stu.02968,0,,
dps.stu.02969,0,,
dps.stu.02970,0,,
dps.stu.02971,0,,
dps.stu.02972,0,,
dps.stu.02973,0,,
dps.stu.02974,0,,
dps.stu.02975,0,,
dps.stu.02976,0,,
dps.stu.02977,0,,
dps.stu.02978,0,,
dps.stu.02979,0,,
dps.stu.02980,0,,
dps.stu.02981,0,,
dps.stu.02982,0,,
dps.stu.02983,0,,
dps.stu.02984,0,,
dps.stu.02985,0,,
dps.stu.02986,0,,
dps.stu.02987,0,,
dps.stu.02988,0,,
dps.stu.02989,0,,
dps.stu.02990,0,,
dps.stu.02991,0,,
dps.stu.02992,0,,
dps.stu.02993,0,,
dps.stu.02994,0,,
dps.stu.02995,0,,
dps.stu.02996,0,,
dps.stu.02997,0,,
dps.stu.02998,0,,
dps.stu.02999,0,,
dps.stu.03000,0,,
dps.stu.03001,0,,
dps.stu.03002,0,,
dps.stu.03003,0,,
dps.stu.03004,0,,
dps.stu.03005,0,,
dps.stu.03006,0,,
dps.stu.03007,0,,
dps.stu.03008,0,,
dps.stu.03009,0,,
dps.stu.03010,0,,
dps.stu.03011,0,,
dps.stu.03012,0,,
dps.stu.03013,0,,
dps.stu.03014,0,,
dps.stu.03015,0,,
dps.stu.03016,0,,
dps.stu.03017,0,,
dps.stu.03018,0,,
dps.stu.03019,0,,
dps.stu.03020,0,,
dps.stu.03021,0,,
dps.stu.03022,0,,
dps.stu.03023,0,,
dps.stu.03024,0,,
dps.stu.03025,0,,
dps.stu.03026,0,,
dps.stu.03027,0,,
dps.stu.03028,0,,
dps.stu.03029,0,,
dps.stu.03030,0,,
dps.stu.03031,0,,
dps.stu.03032,0,,
dps.stu.03033,0,,
dps.stu.03034,0,,
dps.stu.03035,0,,
dps.stu.03036,0,,
dps.stu.03037,0,,
dps.stu.03038,0,,
dps.stu.03039,0,,
dps.stu.03040,0,,
dps.stu.03041,0,,
dps.stu.03042,0,,
dps.stu.03043,0,,
dps.stu.03044,0,,
dps.stu.03045,0,,
dps.stu.03046,0,,
dps.stu.03047,0,,
dps.stu.03048,0,,
dps.stu.03049,0,,
dps.stu.03050,0,,
dps.stu.03051,0,,
dps.stu.03052,0,,
dps.stu.03053,0,,
dps.stu.03054,0,,
dps.stu.03055,0,,
dps.stu.03056,0,,
dps.stu.03057,0,,
dps.stu.03058,0,,
dps.stu.03059,0,,
dps.stu.03060,0,,
dps.stu.03061,0,,
dps.stu.03062,0,,
dps.stu.03063,0,,
dps.stu.03064,0,,
dps.stu.03065,0,,
dps.stu.03066,0,,
dps.stu.03067,0,,
dps.stu.03068,0,,
dps.stu.03069,0,,
dps.stu.03070,0,,
dps.stu.03071,0,,
dps.stu.03072,0,,
dps.stu.03073,0,,
dps.stu.03074,0,,
dps.stu.03075,0,,
dps.stu.03076,0,,
dps.stu.03077,0,,
dps.stu.03078,0,,
dps.stu.03079,0,,
dps.stu.03080,0,,
dps.stu.03081,0,,
dps.stu.03082,0,,
dps.stu.03083,0,,
dps.stu.03084,0,,
dps.stu.03085,0,,
dps.stu.03086,0,,
dps.stu.03087,0,,
dps.stu.03088,0,,
dps.stu.03089,0,,
dps.stu.03090,0,,
dps.stu.03091,0,,
dps.stu.03092,0,,
dps.stu.03093,0,,
dps.stu.03094,0,,
dps.stu.03095,0,,
dps.stu.03096,0,,
dps.stu.03097,0,,
dps.stu.03098,0,,
dps.stu.03099,0,,
dps.stu.03100,0,,
dps.stu.03101,0,,
dps.stu.03102,0,,
dps.stu.03103,0,,
dps.stu.03104,0,,
dps.stu.03105,0,,
dps.stu.03106,0,,
dps.stu.03107,0,,
dps.stu.03108,0,,
dps.stu.03109,0,,
dps.stu.03110,0,,
dps.stu.03111,0,,
dps.stu.03112,0,,
dps.stu.03113,0,,
dps.stu.03114,0,,
dps.stu.03115,0,,
dps.stu.03116,0,,
dps.stu.03117,0,,
dps.stu.03118,0,,
dps.stu.03119,0,,
dps.stu.03120,0,,
dps.stu.03121,0,,
dps.stu.03122,0,,
dps.stu.03123,0,,
dps.stu.03124,0,,
dps.stu.03125,0,,
dps.stu.03126,0,,
dps.stu.03127,0,,
dps.stu.03128,0,,
dps.stu.03129,0,,
dps.stu.03130,0,,
dps.stu.03131,0,,
dps.stu.03132,0,,
dps.stu.03133,0,,
dps.stu.03134,0,,
dps.stu.03135,0,,
dps.stu.03136,0,,
dps.stu.03137,0,,
dps.stu.03138,0,,
dps.stu.03139,0,,
dps.stu.03140,0,,
dps.stu.03141,0,,
dps.stu.03142,0,,
dps.stu.03143,0,,
dps.stu.03144,0,,
dps.stu.03145,0,,
dps.stu.03146,0,,
dps.stu.03147,0,,
dps.stu.03148,0,,
dps.stu.03149,0,,
dps.stu.03150,0,,
dps.stu.03151,0,,
dps.stu.03152,0,,
dps.stu.03153,0,,
dps.stu.03154,0,,
dps.stu.03155,0,,
dps.stu.03156,0,,
dps.stu.03157,0,,
dps.stu.03158,0,,
dps.stu.03159,0,,
dps.stu.03160,0,,
dps.stu.03161,0,,
dps.stu.03162,0,,
dps.stu.03163,0,,
dps.stu.03164,0,,
dps.stu.03165,0,,
dps.stu.03166,0,,
dps.stu.03167,0,,
dps.stu.03168,0,,
dps.stu.03169,0,,
dps.stu.03170,0,,
dps.stu.03171,0,,
dps.stu.03172,0,,
dps.stu.03173,0,,
dps.stu.03174,0,,
dps.stu.03175,0,,
dps.stu.03176,0,,
dps.stu.03177,0,,
dps.stu.03178,0,,
dps.stu.03179,0,,
dps.stu.03180,0,,
dps.stu.03181,0,,
dps.stu.03182,0,,
dps.stu.03183,0,,
dps.stu.03184,0,,
dps.stu.03185,0,,
dps.stu.03186,0,,
dps.stu.03187,0,,
dps.stu.03188,0,,
dps.stu.03189,0,,
dps.stu.03190,0,,
dps.stu.03191,0,,
dps.stu.03192,0,,
dps.stu.03193,0,,
dps.stu.03194,0,,
dps.stu.03195,0,,
dps.stu.03196,0,,
dps.stu.03197,0,,
dps.stu.03198,0,,
dps.stu.03199,0,,
dps.stu.03200,0,,
dps.stu.03201,0,,
dps.stu.03202,0,,
dps.stu.03203,0,,
dps.stu.03204,0,,
dps.stu.03205,0,,
dps.stu.03206,0,,
dps.stu.03207,0,,
dps.stu.03208,0,,
dps.stu.03209,0,,
dps.stu.03210,0,,
dps.stu.03211,0,,
dps.stu.03212,0,,
dps.stu.03213,0,,
dps.stu.03214,0,,
dps.stu.03215,0,,
dps.stu.03216,0,,
dps.stu.03217,0,,
dps.stu.03218,0,,
dps.stu.03219,0,,
dps.stu.03220,0,,
dps.stu.03221,0,,
dps.stu.03222,0,,
dps.stu.03223,0,,
