course_shortname,course_code,course_fullname,template_code,templatecourse_shortname,academic_year,term,grade_code,grade_band,subject_code,stream_code,visible_after_creation,enablecompletion,apply_sections,apply_gradebook,apply_completion_defaults,certificate_policy_code,notes
DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-OB-26,DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-OB-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y2 - MGT - Organizational Behavior - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y2,ALL,OB,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-UI_UX-26,DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-UI_UX-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y2 - MGT - User Interface & Experience - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y2,ALL,UI_UX,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-TYPO-26,DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-TYPO-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y2 - MGT - Typography - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y2,ALL,TYPO,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-ARCH_DSN-26,DPS-GSEB-ENG-UNI_UG_BBA_Y2-MGT-ARCH_DSN-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y2 - MGT - Architectural Design - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y2,ALL,ARCH_DSN,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-DSA-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-DSA-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Data Structures & Algorithms - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,DSA,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-DBMS-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-DBMS-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Database Management Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,DBMS,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-OS-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-OS-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Operating Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,OS,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-CN-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-CN-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Computer Networks - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,CN,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-AI_ML-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-AI_ML-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Artificial Intelligence & ML - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,AI_ML,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-SWE-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-SWE-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Software Engineering - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,SWE,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-THERMO-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-THERMO-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Thermodynamics - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,THERMO,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-CIRCUITS-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-CIRCUITS-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Electronic Circuits - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,CIRCUITS,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-ANAT-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-ANAT-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Human Anatomy - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,ANAT,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-PHYS-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-PHYS-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Physiology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,PHYS,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-PHARM-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-PHARM-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Pharmacology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,PHARM,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-PATH-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-PATH-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Pathology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,PATH,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-COM_MED-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-COM_MED-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Community Medicine - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,COM_MED,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-LAW_CON-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-LAW_CON-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Constitutional Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,LAW_CON,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-LAW_IPC-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-LAW_IPC-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Indian Penal Code - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,LAW_IPC,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-LAW_CONTR-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-LAW_CONTR-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Contract Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,LAW_CONTR,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-JURIS-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-JURIS-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Jurisprudence - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,JURIS,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-CORP_ACC-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-CORP_ACC-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Corporate Accounting - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,CORP_ACC,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-FIN_MGT-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-FIN_MGT-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Financial Management - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,FIN_MGT,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-MKT_MGT-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-MKT_MGT-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Marketing Management - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,MKT_MGT,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-OB-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-OB-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Organizational Behavior - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,OB,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-UI_UX-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-UI_UX-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - User Interface & Experience - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,UI_UX,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-TYPO-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-TYPO-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Typography - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,TYPO,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-ARCH_DSN-26,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-ARCH_DSN-2026,Drona Public School - Gujarat Board Education - English Medium - BBA (Bachelor of Business Admin) - Y3 - MGT - Architectural Design - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BBA_Y3,ALL,ARCH_DSN,MGT,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-DSA-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-DSA-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Data Structures & Algorithms - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,DSA,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-DBMS-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-DBMS-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Database Management Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,DBMS,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-OS-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-OS-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Operating Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,OS,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CN-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CN-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Computer Networks - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,CN,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-AI_ML-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-AI_ML-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Artificial Intelligence & ML - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,AI_ML,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-SWE-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-SWE-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Software Engineering - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,SWE,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-THERMO-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-THERMO-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Thermodynamics - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,THERMO,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CIRCUITS-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CIRCUITS-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Electronic Circuits - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,CIRCUITS,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-ANAT-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-ANAT-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Human Anatomy - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,ANAT,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PHYS-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PHYS-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Physiology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,PHYS,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PHARM-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PHARM-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Pharmacology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,PHARM,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PATH-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PATH-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Pathology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,PATH,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-COM_MED-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-COM_MED-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Community Medicine - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,COM_MED,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_CON-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_CON-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Constitutional Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,LAW_CON,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_IPC-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_IPC-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Indian Penal Code - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,LAW_IPC,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_CONTR-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_CONTR-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Contract Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,LAW_CONTR,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-JURIS-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-JURIS-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Jurisprudence - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,JURIS,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CORP_ACC-26,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CORP_ACC-2026,Drona Public School - Gujarat Board Education - English Medium - B.Arch (Architecture) - Y1 - ARC - Corporate Accounting - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_BARCH_Y1,ALL,CORP_ACC,ARC,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
