board_code,medium_code,grade_code,stream_code,subject_code,subject_name,subject_category,is_compulsory,is_elective,display_order,source_note
GSEB,ENG,UNI_UG_MED_Y4,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_MED_Y4,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_MED_Y4,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_MED_Y4,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_MED_Y4,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_MED_Y4,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_MED_Y4,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_MED_Y4,MED,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_MED_Y4,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_MED_Y4,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_MED_Y4,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_MED_Y4,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_MED_Y4,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_MED_Y4,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_MED_Y4,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_MED_Y4,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_MED_Y4,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_MED_Y4,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_MED_Y4,MED,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_MED_Y4,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_MED_Y5,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_MED_Y5,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_MED_Y5,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_MED_Y5,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_MED_Y5,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_MED_Y5,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_MED_Y5,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_MED_Y5,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_MED_Y5,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_MED_Y5,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_MED_Y5,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_MED_Y5,MED,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_MED_Y5,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_MED_Y5,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_MED_Y5,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_MED_Y5,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_MED_Y5,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_MED_Y5,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_MED_Y5,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_MED_Y5,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_MED_Y5,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_MED_Y5,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_MED_Y5,MED,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_MED_Y5,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,NUR_BSC_Y1,NUR,NUR_FND,Nursing Foundations,Nursing,1,0,43,
GSEB,ENG,PRO_CA_FND,PRO_FIN,TAX,Taxation,Professional,1,0,52,
GSEB,ENG,PRO_CA_FND,PRO_FIN,AUDIT,Auditing,Professional,1,0,53,
GSEB,ENG,PRO_CA_FND,PRO_FIN,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,ENG,PRO_CA_INT,PRO_FIN,TAX,Taxation,Professional,1,0,52,
GSEB,ENG,PRO_CA_INT,PRO_FIN,AUDIT,Auditing,Professional,1,0,53,
GSEB,ENG,PRO_CA_INT,PRO_FIN,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,ENG,PRO_CA_FIN,PRO_FIN,TAX,Taxation,Professional,1,0,52,
GSEB,ENG,PRO_CA_FIN,PRO_FIN,AUDIT,Auditing,Professional,1,0,53,
GSEB,ENG,PRO_CA_FIN,PRO_FIN,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,ENG,PRO_CS_EXE,LAW,TAX,Taxation,Professional,1,0,52,
GSEB,ENG,PRO_CS_EXE,LAW,AUDIT,Auditing,Professional,1,0,53,
GSEB,ENG,PRO_CS_EXE,LAW,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,ENG,UNI_PG_AI_Y1,AIE,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_PG_AI_Y1,AIE,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_PG_AI_Y1,AIE,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_PG_AI_Y1,AIE,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_PG_AI_Y1,AIE,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PG_AI_Y1,AIE,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_PG_AI_Y1,AIE,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_PG_AI_Y1,AIE,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_PG_AI_Y1,AIE,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_PG_AI_Y2,AIE,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_PG_AI_Y2,AIE,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_PG_AI_Y2,AIE,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_PG_AI_Y2,AIE,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_PG_AI_Y2,AIE,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PG_AI_Y2,AIE,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_PG_AI_Y2,AIE,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_PG_AI_Y2,AIE,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_PG_AI_Y2,AIE,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_PG_MBA_Y1,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_PG_MBA_Y2,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_PG_LAW_Y1,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_PG_LAW_Y2,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_PHD_AI,RES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PHD_DS,RES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_PHD_RE,RES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_BCA_Y1,CSA,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_BCA_Y2,CSA,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_BCA_Y3,CSA,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_BBA_Y1,MGT,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_BBA_Y2,MGT,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_BBA_Y3,MGT,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_BARCH_Y1,ARC,ANAT,Human Anatomy,Medical,1,0,38,
