history_id,username,academic_year,board_code,school_code,medium_code,grade_code,stream_code,division_code,cohort_code,status,result,effective_from,effective_to,created_by,created_on,notes
HIST-02044,dps.stu.02044,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02045,dps.stu.02045,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02046,dps.stu.02046,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02047,dps.stu.02047,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02048,dps.stu.02048,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02049,dps.stu.02049,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02050,dps.stu.02050,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02051,dps.stu.02051,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02052,dps.stu.02052,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02053,dps.stu.02053,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02054,dps.stu.02054,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02055,dps.stu.02055,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02056,dps.stu.02056,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02057,dps.stu.02057,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02058,dps.stu.02058,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02059,dps.stu.02059,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02060,dps.stu.02060,2026-2027,GSEB,DPS,GUJ,STD06,GEN,E,DPS-2026-GSEB-GUJ-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02061,dps.stu.02061,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02062,dps.stu.02062,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02063,dps.stu.02063,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02064,dps.stu.02064,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02065,dps.stu.02065,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02066,dps.stu.02066,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02067,dps.stu.02067,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02068,dps.stu.02068,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02069,dps.stu.02069,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02070,dps.stu.02070,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02071,dps.stu.02071,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02072,dps.stu.02072,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02073,dps.stu.02073,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02074,dps.stu.02074,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02075,dps.stu.02075,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02076,dps.stu.02076,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02077,dps.stu.02077,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02078,dps.stu.02078,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02079,dps.stu.02079,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02080,dps.stu.02080,2026-2027,GSEB,DPS,ENG,STD06,GEN,E,DPS-2026-GSEB-ENG-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02081,dps.stu.02081,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02082,dps.stu.02082,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02083,dps.stu.02083,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02084,dps.stu.02084,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02085,dps.stu.02085,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02086,dps.stu.02086,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02087,dps.stu.02087,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02088,dps.stu.02088,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02089,dps.stu.02089,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02090,dps.stu.02090,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02091,dps.stu.02091,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02092,dps.stu.02092,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02093,dps.stu.02093,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02094,dps.stu.02094,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02095,dps.stu.02095,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02096,dps.stu.02096,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02097,dps.stu.02097,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02098,dps.stu.02098,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02099,dps.stu.02099,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02100,dps.stu.02100,2026-2027,GSEB,DPS,HIN,STD06,GEN,E,DPS-2026-GSEB-HIN-STD06-GEN-E,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02101,dps.stu.02101,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02102,dps.stu.02102,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02103,dps.stu.02103,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02104,dps.stu.02104,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02105,dps.stu.02105,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02106,dps.stu.02106,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02107,dps.stu.02107,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02108,dps.stu.02108,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02109,dps.stu.02109,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02110,dps.stu.02110,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02111,dps.stu.02111,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02112,dps.stu.02112,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02113,dps.stu.02113,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02114,dps.stu.02114,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02115,dps.stu.02115,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02116,dps.stu.02116,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02117,dps.stu.02117,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02118,dps.stu.02118,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02119,dps.stu.02119,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02120,dps.stu.02120,2026-2027,GSEB,DPS,GUJ,STD06,GEN,F,DPS-2026-GSEB-GUJ-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02121,dps.stu.02121,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02122,dps.stu.02122,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02123,dps.stu.02123,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02124,dps.stu.02124,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02125,dps.stu.02125,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02126,dps.stu.02126,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02127,dps.stu.02127,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02128,dps.stu.02128,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02129,dps.stu.02129,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02130,dps.stu.02130,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02131,dps.stu.02131,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02132,dps.stu.02132,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02133,dps.stu.02133,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02134,dps.stu.02134,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02135,dps.stu.02135,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02136,dps.stu.02136,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02137,dps.stu.02137,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02138,dps.stu.02138,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02139,dps.stu.02139,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02140,dps.stu.02140,2026-2027,GSEB,DPS,ENG,STD06,GEN,F,DPS-2026-GSEB-ENG-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02141,dps.stu.02141,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02142,dps.stu.02142,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02143,dps.stu.02143,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02144,dps.stu.02144,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02145,dps.stu.02145,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02146,dps.stu.02146,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02147,dps.stu.02147,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02148,dps.stu.02148,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02149,dps.stu.02149,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02150,dps.stu.02150,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02151,dps.stu.02151,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02152,dps.stu.02152,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02153,dps.stu.02153,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02154,dps.stu.02154,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02155,dps.stu.02155,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02156,dps.stu.02156,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02157,dps.stu.02157,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
