category_code,parent_category_code,category_type,name,idnumber,path,visible,description
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,MBBS (Medical) - Year 2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 2,1,MBBS (Medical) - Year 2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y2_MED,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y2,stream,Medical & Health,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y2_MED,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 2 / MED,1,Medical & Health stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,MBBS (Medical) - Year 3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y3,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 3,1,MBBS (Medical) - Year 3 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y3_MED,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y3,stream,Medical & Health,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y3_MED,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 3 / MED,1,Medical & Health stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y4,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,MBBS (Medical) - Year 4,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y4,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 4,1,MBBS (Medical) - Year 4 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y4_MED,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y4,stream,Medical & Health,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y4_MED,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 4 / MED,1,Medical & Health stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y5,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,MBBS (Medical) - Year 5,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y5,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 5,1,MBBS (Medical) - Year 5 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y5_MED,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y5,stream,Medical & Health,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_MED_Y5_MED,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBBS (Medical) - Year 5 / MED,1,Medical & Health stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_NUR_BSC_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,B.Sc Nursing - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_NUR_BSC_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / B.Sc Nursing - Y1,1,B.Sc Nursing - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_NUR_BSC_Y1_NUR,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_NUR_BSC_Y1,stream,Nursing,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_NUR_BSC_Y1_NUR,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / B.Sc Nursing - Y1 / NUR,1,Nursing stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FND,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,CA Foundation (Chartered Accountancy),DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FND,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CA Foundation (Chartered Accountancy),1,CA Foundation (Chartered Accountancy) category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FND_PRO_FIN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FND,stream,Commerce & Finance,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FND_PRO_FIN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CA Foundation (Chartered Accountancy) / PRO_FIN,1,Commerce & Finance stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_INT,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,CA Intermediate,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_INT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CA Intermediate,1,CA Intermediate category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_INT_PRO_FIN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_INT,stream,Commerce & Finance,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_INT_PRO_FIN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CA Intermediate / PRO_FIN,1,Commerce & Finance stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FIN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,CA Final,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FIN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CA Final,1,CA Final category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FIN_PRO_FIN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FIN,stream,Commerce & Finance,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CA_FIN_PRO_FIN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CA Final / PRO_FIN,1,Commerce & Finance stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CS_EXE,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,CS Executive (Company Secretary),DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CS_EXE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CS Executive (Company Secretary),1,CS Executive (Company Secretary) category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CS_EXE_LAW,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CS_EXE,stream,Law & Legal,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRO_CS_EXE_LAW,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / CS Executive (Company Secretary) / LAW,1,Law & Legal stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,M.Tech Artificial Intelligence - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / M.Tech Artificial Intelligence - Y1,1,M.Tech Artificial Intelligence - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y1_AIE,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y1,stream,Artificial Intelligence,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y1_AIE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / M.Tech Artificial Intelligence - Y1 / AIE,1,Artificial Intelligence stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,M.Tech Artificial Intelligence - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / M.Tech Artificial Intelligence - Y2,1,M.Tech Artificial Intelligence - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y2_AIE,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y2,stream,Artificial Intelligence,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_AI_Y2_AIE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / M.Tech Artificial Intelligence - Y2 / AIE,1,Artificial Intelligence stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,MBA Business Analytics & Tech - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBA Business Analytics & Tech - Y1,1,MBA Business Analytics & Tech - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y1_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y1,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y1_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBA Business Analytics & Tech - Y1 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,MBA Business Analytics & Tech - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBA Business Analytics & Tech - Y2,1,MBA Business Analytics & Tech - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y2_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y2,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_MBA_Y2_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / MBA Business Analytics & Tech - Y2 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,LL.M (Corporate & Tech Law) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / LL.M (Corporate & Tech Law) - Y1,1,LL.M (Corporate & Tech Law) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y1_LAW,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y1,stream,Law & Legal,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y1_LAW,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / LL.M (Corporate & Tech Law) - Y1 / LAW,1,Law & Legal stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,LL.M (Corporate & Tech Law) - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / LL.M (Corporate & Tech Law) - Y2,1,LL.M (Corporate & Tech Law) - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y2_LAW,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y2,stream,Law & Legal,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PG_LAW_Y2_LAW,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / LL.M (Corporate & Tech Law) - Y2 / LAW,1,Law & Legal stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_AI,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Ph.D. Artificial Intelligence & Ethics,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_AI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Ph.D. Artificial Intelligence & Ethics,1,Ph.D. Artificial Intelligence & Ethics category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_AI_RES,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_AI,stream,Research,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_AI_RES,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Ph.D. Artificial Intelligence & Ethics / RES,1,Research stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_DS,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Ph.D. Data Science & Big Data,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_DS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Ph.D. Data Science & Big Data,1,Ph.D. Data Science & Big Data category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_DS_RES,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_DS,stream,Research,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_DS_RES,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Ph.D. Data Science & Big Data / RES,1,Research stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_RE,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Ph.D. Renewable Energy & Smart Grid,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_RE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Ph.D. Renewable Energy & Smart Grid,1,Ph.D. Renewable Energy & Smart Grid category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_RE_RES,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_RE,stream,Research,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_PHD_RE_RES,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Ph.D. Renewable Energy & Smart Grid / RES,1,Research stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BCA (Bachelor of Computer Applications) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BCA (Bachelor of Computer Applications) - Y1,1,BCA (Bachelor of Computer Applications) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y1_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y1,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y1_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BCA (Bachelor of Computer Applications) - Y1 / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BCA (Bachelor of Computer Applications) - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BCA (Bachelor of Computer Applications) - Y2,1,BCA (Bachelor of Computer Applications) - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y2_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y2,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y2_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BCA (Bachelor of Computer Applications) - Y2 / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BCA (Bachelor of Computer Applications) - Y3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y3,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BCA (Bachelor of Computer Applications) - Y3,1,BCA (Bachelor of Computer Applications) - Y3 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y3_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y3,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BCA_Y3_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BCA (Bachelor of Computer Applications) - Y3 / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BBA (Bachelor of Business Admin) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BBA (Bachelor of Business Admin) - Y1,1,BBA (Bachelor of Business Admin) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y1_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y1,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y1_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BBA (Bachelor of Business Admin) - Y1 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BBA (Bachelor of Business Admin) - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BBA (Bachelor of Business Admin) - Y2,1,BBA (Bachelor of Business Admin) - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y2_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BBA (Bachelor of Business Admin) - Y2 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BBA (Bachelor of Business Admin) - Y3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BBA (Bachelor of Business Admin) - Y3,1,BBA (Bachelor of Business Admin) - Y3 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BBA_Y3_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BBA (Bachelor of Business Admin) - Y3 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,B.Arch (Architecture) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / B.Arch (Architecture) - Y1,1,B.Arch (Architecture) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1,stream,Architecture,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y1_ARC,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / B.Arch (Architecture) - Y1 / ARC,1,Architecture stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,B.Arch (Architecture) - Y5,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / B.Arch (Architecture) - Y5,1,B.Arch (Architecture) - Y5 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5,stream,Architecture,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BARCH_Y5_ARC,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / B.Arch (Architecture) - Y5 / ARC,1,Architecture stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BPT (Physiotherapy) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BPT (Physiotherapy) - Y1,1,BPT (Physiotherapy) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1,stream,Allied Healthcare,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y1_AHS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BPT (Physiotherapy) - Y1 / AHS,1,Allied Healthcare stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BPT (Physiotherapy) - Y4,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BPT (Physiotherapy) - Y4,1,BPT (Physiotherapy) - Y4 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4,stream,Allied Healthcare,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BPT_Y4_AHS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BPT (Physiotherapy) - Y4 / AHS,1,Allied Healthcare stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BSW (Social Work) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BSW (Social Work) - Y1,1,BSW (Social Work) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1,stream,Humanities & Arts,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BSW_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BSW (Social Work) - Y1 / ART,1,Humanities & Arts stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BFA (Fine Arts) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BFA (Fine Arts) - Y1,1,BFA (Fine Arts) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1,stream,Humanities & Arts,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BFA (Fine Arts) - Y1 / ART,1,Humanities & Arts stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,BHM (Hotel Management) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_UNI_UG_BHM_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / BHM (Hotel Management) - Y1,1,BHM (Hotel Management) - Y1 category.
