cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
DPS-2026-GSEB-ENG-STD10-GEN-F,DPS 2026-2027 English Medium Standard 10 GEN Division F,DPS-2026-GSEB-ENG-STD10-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD10_GEN,GSEB,DPS,ENG,STD10,GEN,F,2026-2027,1,2026-2027 cohort for STD10 GEN ENG Division F.
DPS-2026-GSEB-ENG-STD11-SCI-A,DPS 2026-2027 English Medium Standard 11 SCI Division A,DPS-2026-GSEB-ENG-STD11-SCI-A,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_SCI,GSEB,DPS,ENG,STD11,SCI,A,2026-2027,1,2026-2027 cohort for STD11 SCI ENG Division A.
DPS-2026-GSEB-ENG-STD11-SCI-B,DPS 2026-2027 English Medium Standard 11 SCI Division B,DPS-2026-GSEB-ENG-STD11-SCI-B,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_SCI,GSEB,DPS,ENG,STD11,SCI,B,2026-2027,1,2026-2027 cohort for STD11 SCI ENG Division B.
DPS-2026-GSEB-ENG-STD11-SCI-C,DPS 2026-2027 English Medium Standard 11 SCI Division C,DPS-2026-GSEB-ENG-STD11-SCI-C,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_SCI,GSEB,DPS,ENG,STD11,SCI,C,2026-2027,1,2026-2027 cohort for STD11 SCI ENG Division C.
DPS-2026-GSEB-ENG-STD11-SCI-D,DPS 2026-2027 English Medium Standard 11 SCI Division D,DPS-2026-GSEB-ENG-STD11-SCI-D,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_SCI,GSEB,DPS,ENG,STD11,SCI,D,2026-2027,1,2026-2027 cohort for STD11 SCI ENG Division D.
DPS-2026-GSEB-ENG-STD11-SCI-E,DPS 2026-2027 English Medium Standard 11 SCI Division E,DPS-2026-GSEB-ENG-STD11-SCI-E,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_SCI,GSEB,DPS,ENG,STD11,SCI,E,2026-2027,1,2026-2027 cohort for STD11 SCI ENG Division E.
DPS-2026-GSEB-ENG-STD11-SCI-F,DPS 2026-2027 English Medium Standard 11 SCI Division F,DPS-2026-GSEB-ENG-STD11-SCI-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_SCI,GSEB,DPS,ENG,STD11,SCI,F,2026-2027,1,2026-2027 cohort for STD11 SCI ENG Division F.
DPS-2026-GSEB-ENG-STD11-COM-A,DPS 2026-2027 English Medium Standard 11 COM Division A,DPS-2026-GSEB-ENG-STD11-COM-A,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_COM,GSEB,DPS,ENG,STD11,COM,A,2026-2027,1,2026-2027 cohort for STD11 COM ENG Division A.
DPS-2026-GSEB-ENG-STD11-COM-B,DPS 2026-2027 English Medium Standard 11 COM Division B,DPS-2026-GSEB-ENG-STD11-COM-B,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_COM,GSEB,DPS,ENG,STD11,COM,B,2026-2027,1,2026-2027 cohort for STD11 COM ENG Division B.
DPS-2026-GSEB-ENG-STD11-COM-C,DPS 2026-2027 English Medium Standard 11 COM Division C,DPS-2026-GSEB-ENG-STD11-COM-C,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_COM,GSEB,DPS,ENG,STD11,COM,C,2026-2027,1,2026-2027 cohort for STD11 COM ENG Division C.
DPS-2026-GSEB-ENG-STD11-COM-D,DPS 2026-2027 English Medium Standard 11 COM Division D,DPS-2026-GSEB-ENG-STD11-COM-D,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_COM,GSEB,DPS,ENG,STD11,COM,D,2026-2027,1,2026-2027 cohort for STD11 COM ENG Division D.
DPS-2026-GSEB-ENG-STD11-COM-E,DPS 2026-2027 English Medium Standard 11 COM Division E,DPS-2026-GSEB-ENG-STD11-COM-E,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_COM,GSEB,DPS,ENG,STD11,COM,E,2026-2027,1,2026-2027 cohort for STD11 COM ENG Division E.
DPS-2026-GSEB-ENG-STD11-COM-F,DPS 2026-2027 English Medium Standard 11 COM Division F,DPS-2026-GSEB-ENG-STD11-COM-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_COM,GSEB,DPS,ENG,STD11,COM,F,2026-2027,1,2026-2027 cohort for STD11 COM ENG Division F.
DPS-2026-GSEB-ENG-STD11-ARTS-A,DPS 2026-2027 English Medium Standard 11 ARTS Division A,DPS-2026-GSEB-ENG-STD11-ARTS-A,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_ARTS,GSEB,DPS,ENG,STD11,ARTS,A,2026-2027,1,2026-2027 cohort for STD11 ARTS ENG Division A.
DPS-2026-GSEB-ENG-STD11-ARTS-B,DPS 2026-2027 English Medium Standard 11 ARTS Division B,DPS-2026-GSEB-ENG-STD11-ARTS-B,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_ARTS,GSEB,DPS,ENG,STD11,ARTS,B,2026-2027,1,2026-2027 cohort for STD11 ARTS ENG Division B.
DPS-2026-GSEB-ENG-STD11-ARTS-C,DPS 2026-2027 English Medium Standard 11 ARTS Division C,DPS-2026-GSEB-ENG-STD11-ARTS-C,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_ARTS,GSEB,DPS,ENG,STD11,ARTS,C,2026-2027,1,2026-2027 cohort for STD11 ARTS ENG Division C.
DPS-2026-GSEB-ENG-STD11-ARTS-D,DPS 2026-2027 English Medium Standard 11 ARTS Division D,DPS-2026-GSEB-ENG-STD11-ARTS-D,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_ARTS,GSEB,DPS,ENG,STD11,ARTS,D,2026-2027,1,2026-2027 cohort for STD11 ARTS ENG Division D.
DPS-2026-GSEB-ENG-STD11-ARTS-E,DPS 2026-2027 English Medium Standard 11 ARTS Division E,DPS-2026-GSEB-ENG-STD11-ARTS-E,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_ARTS,GSEB,DPS,ENG,STD11,ARTS,E,2026-2027,1,2026-2027 cohort for STD11 ARTS ENG Division E.
DPS-2026-GSEB-ENG-STD11-ARTS-F,DPS 2026-2027 English Medium Standard 11 ARTS Division F,DPS-2026-GSEB-ENG-STD11-ARTS-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD11_ARTS,GSEB,DPS,ENG,STD11,ARTS,F,2026-2027,1,2026-2027 cohort for STD11 ARTS ENG Division F.
DPS-2026-GSEB-ENG-STD12-SCI-A,DPS 2026-2027 English Medium Standard 12 SCI Division A,DPS-2026-GSEB-ENG-STD12-SCI-A,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_SCI,GSEB,DPS,ENG,STD12,SCI,A,2026-2027,1,2026-2027 cohort for STD12 SCI ENG Division A.
DPS-2026-GSEB-ENG-STD12-SCI-B,DPS 2026-2027 English Medium Standard 12 SCI Division B,DPS-2026-GSEB-ENG-STD12-SCI-B,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_SCI,GSEB,DPS,ENG,STD12,SCI,B,2026-2027,1,2026-2027 cohort for STD12 SCI ENG Division B.
DPS-2026-GSEB-ENG-STD12-SCI-C,DPS 2026-2027 English Medium Standard 12 SCI Division C,DPS-2026-GSEB-ENG-STD12-SCI-C,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_SCI,GSEB,DPS,ENG,STD12,SCI,C,2026-2027,1,2026-2027 cohort for STD12 SCI ENG Division C.
DPS-2026-GSEB-ENG-STD12-SCI-D,DPS 2026-2027 English Medium Standard 12 SCI Division D,DPS-2026-GSEB-ENG-STD12-SCI-D,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_SCI,GSEB,DPS,ENG,STD12,SCI,D,2026-2027,1,2026-2027 cohort for STD12 SCI ENG Division D.
DPS-2026-GSEB-ENG-STD12-SCI-E,DPS 2026-2027 English Medium Standard 12 SCI Division E,DPS-2026-GSEB-ENG-STD12-SCI-E,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_SCI,GSEB,DPS,ENG,STD12,SCI,E,2026-2027,1,2026-2027 cohort for STD12 SCI ENG Division E.
DPS-2026-GSEB-ENG-STD12-SCI-F,DPS 2026-2027 English Medium Standard 12 SCI Division F,DPS-2026-GSEB-ENG-STD12-SCI-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_SCI,GSEB,DPS,ENG,STD12,SCI,F,2026-2027,1,2026-2027 cohort for STD12 SCI ENG Division F.
DPS-2026-GSEB-ENG-STD12-COM-A,DPS 2026-2027 English Medium Standard 12 COM Division A,DPS-2026-GSEB-ENG-STD12-COM-A,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_COM,GSEB,DPS,ENG,STD12,COM,A,2026-2027,1,2026-2027 cohort for STD12 COM ENG Division A.
DPS-2026-GSEB-ENG-STD12-COM-B,DPS 2026-2027 English Medium Standard 12 COM Division B,DPS-2026-GSEB-ENG-STD12-COM-B,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_COM,GSEB,DPS,ENG,STD12,COM,B,2026-2027,1,2026-2027 cohort for STD12 COM ENG Division B.
DPS-2026-GSEB-ENG-STD12-COM-C,DPS 2026-2027 English Medium Standard 12 COM Division C,DPS-2026-GSEB-ENG-STD12-COM-C,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_COM,GSEB,DPS,ENG,STD12,COM,C,2026-2027,1,2026-2027 cohort for STD12 COM ENG Division C.
DPS-2026-GSEB-ENG-STD12-COM-D,DPS 2026-2027 English Medium Standard 12 COM Division D,DPS-2026-GSEB-ENG-STD12-COM-D,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_COM,GSEB,DPS,ENG,STD12,COM,D,2026-2027,1,2026-2027 cohort for STD12 COM ENG Division D.
DPS-2026-GSEB-ENG-STD12-COM-E,DPS 2026-2027 English Medium Standard 12 COM Division E,DPS-2026-GSEB-ENG-STD12-COM-E,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_COM,GSEB,DPS,ENG,STD12,COM,E,2026-2027,1,2026-2027 cohort for STD12 COM ENG Division E.
DPS-2026-GSEB-ENG-STD12-COM-F,DPS 2026-2027 English Medium Standard 12 COM Division F,DPS-2026-GSEB-ENG-STD12-COM-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_COM,GSEB,DPS,ENG,STD12,COM,F,2026-2027,1,2026-2027 cohort for STD12 COM ENG Division F.
DPS-2026-GSEB-ENG-STD12-ARTS-A,DPS 2026-2027 English Medium Standard 12 ARTS Division A,DPS-2026-GSEB-ENG-STD12-ARTS-A,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_ARTS,GSEB,DPS,ENG,STD12,ARTS,A,2026-2027,1,2026-2027 cohort for STD12 ARTS ENG Division A.
DPS-2026-GSEB-ENG-STD12-ARTS-B,DPS 2026-2027 English Medium Standard 12 ARTS Division B,DPS-2026-GSEB-ENG-STD12-ARTS-B,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_ARTS,GSEB,DPS,ENG,STD12,ARTS,B,2026-2027,1,2026-2027 cohort for STD12 ARTS ENG Division B.
DPS-2026-GSEB-ENG-STD12-ARTS-C,DPS 2026-2027 English Medium Standard 12 ARTS Division C,DPS-2026-GSEB-ENG-STD12-ARTS-C,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_ARTS,GSEB,DPS,ENG,STD12,ARTS,C,2026-2027,1,2026-2027 cohort for STD12 ARTS ENG Division C.
DPS-2026-GSEB-ENG-STD12-ARTS-D,DPS 2026-2027 English Medium Standard 12 ARTS Division D,DPS-2026-GSEB-ENG-STD12-ARTS-D,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_ARTS,GSEB,DPS,ENG,STD12,ARTS,D,2026-2027,1,2026-2027 cohort for STD12 ARTS ENG Division D.
DPS-2026-GSEB-ENG-STD12-ARTS-E,DPS 2026-2027 English Medium Standard 12 ARTS Division E,DPS-2026-GSEB-ENG-STD12-ARTS-E,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_ARTS,GSEB,DPS,ENG,STD12,ARTS,E,2026-2027,1,2026-2027 cohort for STD12 ARTS ENG Division E.
DPS-2026-GSEB-ENG-STD12-ARTS-F,DPS 2026-2027 English Medium Standard 12 ARTS Division F,DPS-2026-GSEB-ENG-STD12-ARTS-F,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_STD12_ARTS,GSEB,DPS,ENG,STD12,ARTS,F,2026-2027,1,2026-2027 cohort for STD12 ARTS ENG Division F.
DPS-2026-GSEB-HIN-STD01-GEN-A,DPS 2026-2027 Hindi Medium Standard 1 GEN Division A,DPS-2026-GSEB-HIN-STD01-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD01_GEN,GSEB,DPS,HIN,STD01,GEN,A,2026-2027,1,2026-2027 cohort for STD01 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD01-GEN-B,DPS 2026-2027 Hindi Medium Standard 1 GEN Division B,DPS-2026-GSEB-HIN-STD01-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD01_GEN,GSEB,DPS,HIN,STD01,GEN,B,2026-2027,1,2026-2027 cohort for STD01 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD01-GEN-C,DPS 2026-2027 Hindi Medium Standard 1 GEN Division C,DPS-2026-GSEB-HIN-STD01-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD01_GEN,GSEB,DPS,HIN,STD01,GEN,C,2026-2027,1,2026-2027 cohort for STD01 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD01-GEN-D,DPS 2026-2027 Hindi Medium Standard 1 GEN Division D,DPS-2026-GSEB-HIN-STD01-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD01_GEN,GSEB,DPS,HIN,STD01,GEN,D,2026-2027,1,2026-2027 cohort for STD01 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD01-GEN-E,DPS 2026-2027 Hindi Medium Standard 1 GEN Division E,DPS-2026-GSEB-HIN-STD01-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD01_GEN,GSEB,DPS,HIN,STD01,GEN,E,2026-2027,1,2026-2027 cohort for STD01 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD01-GEN-F,DPS 2026-2027 Hindi Medium Standard 1 GEN Division F,DPS-2026-GSEB-HIN-STD01-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD01_GEN,GSEB,DPS,HIN,STD01,GEN,F,2026-2027,1,2026-2027 cohort for STD01 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD02-GEN-A,DPS 2026-2027 Hindi Medium Standard 2 GEN Division A,DPS-2026-GSEB-HIN-STD02-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD02_GEN,GSEB,DPS,HIN,STD02,GEN,A,2026-2027,1,2026-2027 cohort for STD02 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD02-GEN-B,DPS 2026-2027 Hindi Medium Standard 2 GEN Division B,DPS-2026-GSEB-HIN-STD02-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD02_GEN,GSEB,DPS,HIN,STD02,GEN,B,2026-2027,1,2026-2027 cohort for STD02 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD02-GEN-C,DPS 2026-2027 Hindi Medium Standard 2 GEN Division C,DPS-2026-GSEB-HIN-STD02-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD02_GEN,GSEB,DPS,HIN,STD02,GEN,C,2026-2027,1,2026-2027 cohort for STD02 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD02-GEN-D,DPS 2026-2027 Hindi Medium Standard 2 GEN Division D,DPS-2026-GSEB-HIN-STD02-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD02_GEN,GSEB,DPS,HIN,STD02,GEN,D,2026-2027,1,2026-2027 cohort for STD02 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD02-GEN-E,DPS 2026-2027 Hindi Medium Standard 2 GEN Division E,DPS-2026-GSEB-HIN-STD02-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD02_GEN,GSEB,DPS,HIN,STD02,GEN,E,2026-2027,1,2026-2027 cohort for STD02 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD02-GEN-F,DPS 2026-2027 Hindi Medium Standard 2 GEN Division F,DPS-2026-GSEB-HIN-STD02-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD02_GEN,GSEB,DPS,HIN,STD02,GEN,F,2026-2027,1,2026-2027 cohort for STD02 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD03-GEN-A,DPS 2026-2027 Hindi Medium Standard 3 GEN Division A,DPS-2026-GSEB-HIN-STD03-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD03_GEN,GSEB,DPS,HIN,STD03,GEN,A,2026-2027,1,2026-2027 cohort for STD03 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD03-GEN-B,DPS 2026-2027 Hindi Medium Standard 3 GEN Division B,DPS-2026-GSEB-HIN-STD03-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD03_GEN,GSEB,DPS,HIN,STD03,GEN,B,2026-2027,1,2026-2027 cohort for STD03 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD03-GEN-C,DPS 2026-2027 Hindi Medium Standard 3 GEN Division C,DPS-2026-GSEB-HIN-STD03-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD03_GEN,GSEB,DPS,HIN,STD03,GEN,C,2026-2027,1,2026-2027 cohort for STD03 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD03-GEN-D,DPS 2026-2027 Hindi Medium Standard 3 GEN Division D,DPS-2026-GSEB-HIN-STD03-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD03_GEN,GSEB,DPS,HIN,STD03,GEN,D,2026-2027,1,2026-2027 cohort for STD03 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD03-GEN-E,DPS 2026-2027 Hindi Medium Standard 3 GEN Division E,DPS-2026-GSEB-HIN-STD03-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD03_GEN,GSEB,DPS,HIN,STD03,GEN,E,2026-2027,1,2026-2027 cohort for STD03 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD03-GEN-F,DPS 2026-2027 Hindi Medium Standard 3 GEN Division F,DPS-2026-GSEB-HIN-STD03-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD03_GEN,GSEB,DPS,HIN,STD03,GEN,F,2026-2027,1,2026-2027 cohort for STD03 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD04-GEN-A,DPS 2026-2027 Hindi Medium Standard 4 GEN Division A,DPS-2026-GSEB-HIN-STD04-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD04_GEN,GSEB,DPS,HIN,STD04,GEN,A,2026-2027,1,2026-2027 cohort for STD04 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD04-GEN-B,DPS 2026-2027 Hindi Medium Standard 4 GEN Division B,DPS-2026-GSEB-HIN-STD04-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD04_GEN,GSEB,DPS,HIN,STD04,GEN,B,2026-2027,1,2026-2027 cohort for STD04 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD04-GEN-C,DPS 2026-2027 Hindi Medium Standard 4 GEN Division C,DPS-2026-GSEB-HIN-STD04-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD04_GEN,GSEB,DPS,HIN,STD04,GEN,C,2026-2027,1,2026-2027 cohort for STD04 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD04-GEN-D,DPS 2026-2027 Hindi Medium Standard 4 GEN Division D,DPS-2026-GSEB-HIN-STD04-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD04_GEN,GSEB,DPS,HIN,STD04,GEN,D,2026-2027,1,2026-2027 cohort for STD04 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD04-GEN-E,DPS 2026-2027 Hindi Medium Standard 4 GEN Division E,DPS-2026-GSEB-HIN-STD04-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD04_GEN,GSEB,DPS,HIN,STD04,GEN,E,2026-2027,1,2026-2027 cohort for STD04 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD04-GEN-F,DPS 2026-2027 Hindi Medium Standard 4 GEN Division F,DPS-2026-GSEB-HIN-STD04-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD04_GEN,GSEB,DPS,HIN,STD04,GEN,F,2026-2027,1,2026-2027 cohort for STD04 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD05-GEN-A,DPS 2026-2027 Hindi Medium Standard 5 GEN Division A,DPS-2026-GSEB-HIN-STD05-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD05_GEN,GSEB,DPS,HIN,STD05,GEN,A,2026-2027,1,2026-2027 cohort for STD05 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD05-GEN-B,DPS 2026-2027 Hindi Medium Standard 5 GEN Division B,DPS-2026-GSEB-HIN-STD05-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD05_GEN,GSEB,DPS,HIN,STD05,GEN,B,2026-2027,1,2026-2027 cohort for STD05 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD05-GEN-C,DPS 2026-2027 Hindi Medium Standard 5 GEN Division C,DPS-2026-GSEB-HIN-STD05-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD05_GEN,GSEB,DPS,HIN,STD05,GEN,C,2026-2027,1,2026-2027 cohort for STD05 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD05-GEN-D,DPS 2026-2027 Hindi Medium Standard 5 GEN Division D,DPS-2026-GSEB-HIN-STD05-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD05_GEN,GSEB,DPS,HIN,STD05,GEN,D,2026-2027,1,2026-2027 cohort for STD05 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD05-GEN-E,DPS 2026-2027 Hindi Medium Standard 5 GEN Division E,DPS-2026-GSEB-HIN-STD05-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD05_GEN,GSEB,DPS,HIN,STD05,GEN,E,2026-2027,1,2026-2027 cohort for STD05 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD05-GEN-F,DPS 2026-2027 Hindi Medium Standard 5 GEN Division F,DPS-2026-GSEB-HIN-STD05-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD05_GEN,GSEB,DPS,HIN,STD05,GEN,F,2026-2027,1,2026-2027 cohort for STD05 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD06-GEN-A,DPS 2026-2027 Hindi Medium Standard 6 GEN Division A,DPS-2026-GSEB-HIN-STD06-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,A,2026-2027,1,2026-2027 cohort for STD06 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD06-GEN-B,DPS 2026-2027 Hindi Medium Standard 6 GEN Division B,DPS-2026-GSEB-HIN-STD06-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,B,2026-2027,1,2026-2027 cohort for STD06 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD06-GEN-C,DPS 2026-2027 Hindi Medium Standard 6 GEN Division C,DPS-2026-GSEB-HIN-STD06-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,C,2026-2027,1,2026-2027 cohort for STD06 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD06-GEN-D,DPS 2026-2027 Hindi Medium Standard 6 GEN Division D,DPS-2026-GSEB-HIN-STD06-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,D,2026-2027,1,2026-2027 cohort for STD06 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD06-GEN-E,DPS 2026-2027 Hindi Medium Standard 6 GEN Division E,DPS-2026-GSEB-HIN-STD06-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,E,2026-2027,1,2026-2027 cohort for STD06 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD06-GEN-F,DPS 2026-2027 Hindi Medium Standard 6 GEN Division F,DPS-2026-GSEB-HIN-STD06-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,F,2026-2027,1,2026-2027 cohort for STD06 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD07-GEN-A,DPS 2026-2027 Hindi Medium Standard 7 GEN Division A,DPS-2026-GSEB-HIN-STD07-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,A,2026-2027,1,2026-2027 cohort for STD07 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD07-GEN-B,DPS 2026-2027 Hindi Medium Standard 7 GEN Division B,DPS-2026-GSEB-HIN-STD07-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,B,2026-2027,1,2026-2027 cohort for STD07 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD07-GEN-C,DPS 2026-2027 Hindi Medium Standard 7 GEN Division C,DPS-2026-GSEB-HIN-STD07-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,C,2026-2027,1,2026-2027 cohort for STD07 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD07-GEN-D,DPS 2026-2027 Hindi Medium Standard 7 GEN Division D,DPS-2026-GSEB-HIN-STD07-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,D,2026-2027,1,2026-2027 cohort for STD07 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD07-GEN-E,DPS 2026-2027 Hindi Medium Standard 7 GEN Division E,DPS-2026-GSEB-HIN-STD07-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,E,2026-2027,1,2026-2027 cohort for STD07 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD07-GEN-F,DPS 2026-2027 Hindi Medium Standard 7 GEN Division F,DPS-2026-GSEB-HIN-STD07-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,F,2026-2027,1,2026-2027 cohort for STD07 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD08-GEN-A,DPS 2026-2027 Hindi Medium Standard 8 GEN Division A,DPS-2026-GSEB-HIN-STD08-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,A,2026-2027,1,2026-2027 cohort for STD08 GEN HIN Division A.
